Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
"369067739320553474","Sana walang pasok bukas. :&lt; FLOOD DAW SA METRO MANILA. Sabi ni PAG-ASA.",Outsiders,Sympathy and support,Related - but not informative
"369071744893480960","@MEJSB @DearAyaaa Hindi masyado, Mandaluyongers ako. Haha. Sa manila, baha na. Hindi pa nagrereply si tito Erap kung isususpend niya.",Outsiders,Not applicable,Related - but not informative
"369078837469908992","RT @24_Oras: Sa Metro Manila, makararanas ng makulilim na langit at hanggang katamtamang pag-ulan hanggang sa Martes. #MaringPH",Media,Caution and advice,Related and informative
"369087058293186561","RT @ryan_chua: PAGASA raises red rainfall warning, the highest rainfall alert, over Metro Manila. Expect torrential rains, flood in low-lyi…",Government,Caution and advice,Related and informative
"369088555659702272","@CentroEscolarU may pasok po ba bukas ceu manila? baha na po sa amin eh :((((((",Eyewitness,Not applicable,Related - but not informative
"369089159635283968","RT @PIAalerts: PAGASA: Red Rainfall Warning No. 6 Weather System: Southwest Monsoon (#Habagat) enhanced by  Tropical Storm... http://t.co/M…",Government,Caution and advice,Related and informative
"369089872666963968","RT @PhilstarNews: METRO MANILA classes in all levels declared #walangpasok for Mon, Aug 19. | #maringupdates",Media,Caution and advice,Related and informative
"369091105783955458","RT @PhilstarNews: Corrected: CITY OF MANILA has been declared #walangpasok tom. Not the entire METRO MANILA. #maringupdates",Media,Caution and advice,Related and informative
"369092347323105281","@akockenn: NO CLASSES TOMORROW. SURE NA SURE NA DAW. Ingat ang lahat. God bless :) #Maring- Swerte!! :)",Outsiders,Other Useful Information,Related and informative
"369092733182304257","RT @noel_colina: Flashlight, baterya, kandila, posporo: balutin din sa plastic. Maghanda ng pagkain at tubig, damit pampalit #maring",Outsiders,Caution and advice,Related and informative
"369092896755961856","@lagorospe : Sino si #Maring?",Outsiders,Not applicable,Related - but not informative
"369093215552430081","RT @bandila: Red Rainfall Warning No. 6  Weather System: Southwest Monsoon (#Habagat) enhanced by  Tropical Storm “MARING”... http://t.co/x…",Media,Caution and advice,Related and informative
"369093228114358272","RT @ShutangInaBeks: Yung eksenang i-charge na din ng bongga lahat ng important gadgets at appliances. Be vigilant and be alert. #RescuePh #…",Eyewitness,Sympathy and support,Related - but not informative
"369093806924111873","Buti pa sa Metro Manila, wala nang pasok bukas. Pero umaariba na si baha. Keep safe everyone!",Eyewitness,Sympathy and support,Related - but not informative
"369093823701344256","Enzo: Tara lakarin natin hanggang San Juan. Bili tayo ng BOTA. Me: Hanggang bewang na yan. Anong use ng BOTA? #MaringPH #stranded",Eyewitness,Not applicable,Related - but not informative
"369094243144314881","Baha na for sure sa recto, sa quiapo, sa espana, sa sm manila. Baha na lhat ng way ko papasok!!",Eyewitness,Affected individuals,Related and informative
"369095400759635968","klase nagsuspend na! pano naman kmeng mgaempleyado? dadaanan dinnmn namin angmga dadaanan ng mga estudyante a.hehehe! #nowork #maring",Eyewitness,Not applicable,Related - but not informative
"369098001236504577","RT @awzmtroi: #MaringPH? Adviser nila @kimbyyalmario",Outsiders,Not applicable,Related and informative
"369098366161928192","RT @ShutangInaBeks: Yung eksenang walang tigil ang ulan, mas mabuting maging handa.  #RescuePH #FloodsPH #GetReadyPinas http://t.co/dWz7IRE…",Outsiders,Not applicable,Related - but not informative
"369099410526855170","RT @RescuePH: I'd like to advice everyone to please use the unified hashtag #RescuePH for rescue queries. Help save our fellow men.",Government,Donations and volunteering,Related and informative
"369107916571160576","RT @LloydCadena: Use the #RescuePH hash in any assistance needed.",Outsiders,Caution and advice,Related and informative
"369108298269597696","RT @BasketballDonya: MAY SAKSAKAN SA DLSU!!!!!! SAKSAKAN NG GWAPO! ARESTUHIN NYO SI @IAMTHOMASTORRES &lt;3 #RescuePH hihihi",Not labeled,Not labeled,Not applicable
"369114610676146179","RT @dost_pagasa: 11:00 pm Moderate to heavy rains due to SW Monsoon (#Habagat) is affecting of Quezon and most likely to continue for the n…",Government,Caution and advice,Related and informative
"369115017536217090","RT @dost_pagasa: 11:00 pm Moderate to heavy rains due to SW Monsoon (#Habagat) is affecting of Quezon and most likely to continue for the n…",Government,Caution and advice,Related and informative
"369116846261166080","MMDA: Floods reach waist-deep levels in parts of Quezon City http://t.co/2pkv8QOAQB #ManilaNews #Manila #metronews",Government,Caution and advice,Related and informative
"369118968566394880","RT @DepEd_PH: WEATHER BULLETIN No. 5 Tropical Cyclone Alert: Tropical Storm “#MaringPH” - 11:15PM 18 August 2013 http://t.co/wgU52955HJ  vi…",Government,Caution and advice,Related and informative
"369121183150505985","Live @DZMMTeleradyo: Commuters are now stranded near a mall beside Manila City Hall due to rising floods #RescuePH",Media,Affected individuals,Related and informative
"369121317393424384","hinayupak na ulan yan ayaw pa tumigil!!! shoooooo! #MaringPH",Eyewitness,Sympathy and support,Related - but not informative
"369122047189725184","RT @gmanews: TS #MaringPH Strength: Maximum winds of 75 kph near the center and gustiness of 90 kph; Movement: Forecast to move Southeast a…",Media,Caution and advice,Related and informative
"369122655359598592","RT @ANCALERTS: Tropical Storm Maring will continue to enhance the southwest monsoon, which will bring moderate-heavy rains in Luzon #Maring…",Media,Caution and advice,Related and informative
"369123364213776384","RT @ANCALERTS: Tropical Storm Maring will continue to enhance the southwest monsoon, which will bring moderate-heavy rains in Luzon #Maring…",Media,Caution and advice,Related and informative
"369124328891088897","#Habagat tama na.. #baha na samen.. LORD, patigilin mo na ulan..",Eyewitness,Not applicable,Related - but not informative
"369124345647341568","@CotasLevin wala na yan baha sa manila eh!",Not labeled,Not labeled,Not applicable
"369125457158881280","RT @gmanews: TS #MaringPH Strength: Maximum winds of 75 kph near the center and gustiness of 90 kph; Movement: Forecast to move Southeast a…",Media,Caution and advice,Related and informative
"369132369371856897","RT @jonastsinelas: Halos hanggang tuhod na yung baha sa Manila City Hall, Philippine Normal, Kalaw, UN Ave up until Remedios. Not passable …",Eyewitness,Not applicable,Related and informative
"369134013514276864","RT @jonastsinelas: Halos hanggang tuhod na yung baha sa Manila City Hall, Philippine Normal, Kalaw, UN Ave up until Remedios. Not passable …",Eyewitness,Infrastructure and utilities,Related and informative
"369139034133524480","Can't sleep because of this rain #MaringPH #ughh",Eyewitness,Sympathy and support,Related - but not informative
"369142238564974592","@FindAiba Well, it's not that bad for us here, but I heard in the news that there are already waist-deep floods in some places in Manila.",Outsiders,Other Useful Information,Related and informative
"369153357673287680","I am wide awake monitoring the flood waters. Our street is submerged and the water's up at our gates. Why can't the rain stop? #MaringPH",Eyewitness,Affected individuals,Related and informative
"369153638700040192","RT @twitter_ph: #rescuePH So rescuers can map your tweet and find you, turn ON your location function on your mobile so it shows on your tw…",Media,Donations and volunteering,Related and informative
"369154095853998080","#Goodnight fellas :) and also #Goodnight #MaringPH",Not labeled,Not labeled,Not related
"369157572936216576","Baha na buong Metro Manila #HindiPaTaposAngMsWorldPhil2013saGMA7",Outsiders,Not applicable,Related and informative
"369161842733502466","RT @PhilippineStar: Despite intermittent rains in Pangasinan due to #MaringPH, there’s no possibility of spilling at San Roque Dam in San M…",Media,Caution and advice,Related and informative
"369168041902239746","RT @gmanews: Para po sa #floodPH updates sa Kamaynilaan, i-follow ang @MMDA.",Media,Other Useful Information,Related and informative
"369171409945112577","with all the pork barrel given, why are we having all this flood all over Metro Manila right now? Exempted ba kayo sa judgements, politikos",Eyewitness,Not applicable,Related - but not informative
"369176485052956672","RT @twitter_ph: If you or someone you know needs to be rescued, pls use the hashtag #rescuePH so the gov't. designated rescuers can find yo…",Media,Caution and advice,Related and informative
"369182797467889664","A red rainfall advisory is issued when downpours constitute an emergency. This means we should be ready to evacuate to safety. #MaringPH",Eyewitness,Caution and advice,Related and informative
"369183145599332352","@CheckLit: Good night everyone. Please don't go outside unless absolutely necessary. Stay safe and updated on #MaringPH.",Outsiders,Sympathy and support,Related - but not informative
"369190234002432002","RT @daffymayj: This rain must be traumatic for the Ondoy victims.  Let's all pray for the best but be ready for the worst. #MaringPH",Outsiders,Sympathy and support,Related - but not informative
"369192163357118464","@jrcabio nyeeh im in manila now. Idk if baha dun banda",Eyewitness,Not applicable,Related - but not informative
"369195376181399552","its 4:32 in the morning still raining :((((( BAHA NA SA MANILA :( #RainRainGoAway",Eyewitness,Caution and advice,Related and informative
"369211360673927168","“@ANCALERTS: Tropical Storm Maring continues to enhance the southwest monsoon, which is affecting the whole country #MaringPH”",Media,Caution and advice,Related and informative
"369218700726902784","RT @ernie_manio: LIPA CITY: Classes in all levels suspended today, Aug 19. #MaringPH #walangpasok @ancalerts @ABSCBNNews",Media,Caution and advice,Related and informative
"369218960765378560","“@PhilstarNews: ALL GOV'T OFFICES in Metro Manila declared #walangpasok today, Aug19. | #maringupdates here http://t.co/apmb1nAOs4”",Media,Caution and advice,Related and informative
"369221116658585601","RT @TVPST: UPDATE: Province of Batangas - Classes in all levels, suspended. Public and private schools. #MaringPH #walangpasok @ANCALERTS @…",Media,Other Useful Information,Related and informative
"369222748234465280","BE SAFE AND PRAY GUYS! ✌ #MaringPH",Outsiders,Sympathy and support,Related - but not informative
"369225315152703489","RT @PhilstarNews: PRIVATE SECTOR work suspension is at the discretion of companies. Call your HR for info. | #maringupdates http://t.co/WO7…",Media,Caution and advice,Related and informative
"369225717814272000","Kahit 2 hours lang tulog ko, hindi na ko matutulog. Baka kasi mamaya, nasa 1st floor na yung baha. Tama na Bagyong #MaringPH :(",Eyewitness,Other Useful Information,Related - but not informative
"369227894649663488","RT @rapplerdotcom: Tweet us #MaringPH photos using #FloodPH and follow updates on this LIVE BLOG: http://t.co/GZm9op3MFS http://t.co/16EEO9…",Media,Caution and advice,Related and informative
"369236564284420096","Di ako papasok today. I cannot risk my safety. Damn you #MaringPH",Eyewitness,Other Useful Information,Related - but not informative
"369238325854367744","RT @booninin: @philredcross #rescuePH @AllyzonLualhati: Woman in labor couldn't go to the hospital due to flood! Anyone in bacoor cavite w…",NGOs,Donations and volunteering,Related and informative
"369239093411975168","RT @ReliefPHcom: Twitter accounts for updates, relief, rescue #marin… http://t.co/V0wv7XIRvM #maringPH #reliefPH #rescuePH",NGOs,Donations and volunteering,Related and informative
"369248488665526273","Here at vito cruz...infront of my condo... #floodPH http://t.co/Nafsj9yC71",Eyewitness,Affected individuals,Related - but not informative
"369257804239872000","RT @juanxi: “@nikki_dizon: Help rescue &amp; evacuate residents of Exodus Vill,Noveleta,Cavite. People now on their rooftops. #RescuePH @mmda @…",Eyewitness,Affected individuals,Related and informative
"369258164937433088","overflowing river in Camiling #MaringPH http://t.co/AcUhwbBC8l",Eyewitness,Caution and advice,Related and informative
"369258760516009984","To those using #rescueph pls include name, COMPLETE address &amp; contact info. Try not to use hashtag for other things except rescue requests",Outsiders,Donations and volunteering,Related and informative
"369259460956405761","RT @pcdspo: For rescue/assistance concerns, pls use #rescueph unified hashtag so relevant orgs/agencies can properly monitor and attend...",NGOs,Caution and advice,Related and informative
"369259880403570689","#keepsafe #infoph #floodph #walangpasok #batalngangmasaya #leptospirosis http://t.co/NSvJA2xdcF",Outsiders,Sympathy and support,Related - but not informative
"369260241105326082","In times like this, people should know how to follow protocol for rescue purposes. @rapplerdotcom #MaringPH",Media,Caution and advice,Related - but not informative
"369261168033927169","RT @mlq3: To those using #rescueph pls include name, COMPLETE address &amp; contact info. Try not to use hashtag for other things except rescue…",Outsiders,Donations and volunteering,Related and informative
"369261948208033792","RT @jeffvalerio: @BonEvangelista: FLOOD ADVISORY: España, Manila now passable to boats, cruise ships and all sea vehicles.",Media,Caution and advice,Related and informative
"369262388584779777","RT @TheAdUNetwork: #rescueph @eduardcedric CEDRIC EDUARD CALAPATIA 09175700052. ALLENVILLE PHASE1 BINAKAYAN KAWIT CAVITE http://t.co/2J45QT…",Media,Affected individuals,Related and informative
"369265161011355649","Keep safe everyone! #maringPH Pray to God that the rain would stop.",Outsiders,Sympathy and support,Related - but not informative
"369268617143009281","RT @kuyakim_atienza: will leave PAR tues or wed. rains are habagat rains enhanced by maring. @itscamilleco: Does anyone know when #MaringPh…",Media,Caution and advice,Related and informative
"369269485368139776","RT @micaromulo: FYI take note of these numbers: Emergency hotlines via @rapplerdotcom  http://t.co/hgs2dX60EI #rescuePH",Media,Caution and advice,Related and informative
"369271158878633985","@dadz18 pumasok ka ba? maski di tau babahain ganun talaga nag-alala tau para sa iba :(  #maringPH    #heavyrains",Outsiders,Sympathy and support,Related - but not informative
"369272148721799169","ALERT: Areas affected by Orange Rainfall Warning: Batangas, Zambales &amp; Bataan. Expect rains for the next 3 hrs. #habagat @PanahonTV @PTVph",Media,Caution and advice,Related and informative
"369275307041099776","Manila is flooding .. And im here saying, where the hell is the flood waters? Hahaha jk #staysafe",Outsiders,Sympathy and support,Related - but not informative
"369280113734459392","RT @twitter_ph: If you or someone you know needs to be rescued, pls use the hashtag #rescuePH so the gov't. designated rescuers can find yo…",Outsiders,Caution and advice,Related and informative
"369280994538295296","RT @gmanews: JUST IN: Isang bagong LPA, na-monitor ng PAGASA at posibleng magpatagal sa Bagyong #MaringPH. | via @inangreina",Media,Caution and advice,Related and informative
"369281468473679872","RT @AshBulldogLagon: #KeepSafe people of Luzon, and Let us #Pray and help typhoon #MaringPH affected areas thru #ReliefPH operations. @Joel…",Outsiders,Sympathy and support,Related - but not informative
"369282395410673664","For rescue concerns, use the hashtag #RescuePH and turn on your location.",Outsiders,Caution and advice,Related and informative
"369285583102681088","RT @RescuePH: We would like to encourage everyone to submit their #rescuePH requests to http://t.co/lWZNObr4V2 so we can easily collate inf…",Government,Caution and advice,Related and informative
"369286384206368768","Stay calm and keep praying.🙏 #maringph #typhoon http://t.co/PNDVy7fBDB",Outsiders,Sympathy and support,Related - but not informative
"369288112276373504","Rainy Morning na naman :( let us #Pray for the #FloodVictims and for #floodPH :))",Eyewitness,Sympathy and support,Related - but not informative
"369289341211639808","RT @MMDA: FLOOD UPDATES: as of 10:45 AM, (MANILA) Recto Morayta - gutter deep. Rizal Recto - 1/2 tire deep. Taft Kalaw (cont) http://t.co/5…",Government,Caution and advice,Related and informative
"369290205217296385","Sige ulan bumuhos ka wag ng papigil pa! #floodPH #bedweather",Outsiders,Not applicable,Related - but not informative
"369291111186980864","RT @dude_funk: #rescuePH Dela Paz, Biñan(?) Laguna. Newly kidney operated Tita currently on rooftop with other family due to flood. Please …",Eyewitness,Affected individuals,Related and informative
"369291291558813696","Keep safe to those who are in the area of Northern Luzon which is being flooded right now. #MaringPH",Eyewitness,Sympathy and support,Related and informative
"369292868612939776","tihs week u mus rumumbr teehs tags: #walangpasok #RescuePH #ReliefPH #SAFENOW #FloodPH nd #westgroevsexy  ok jok onli in teh last stay saef!",Eyewitness,Not applicable,Related and informative
"369293250298785792","stay safe twittamz.. #FloodPH",Outsiders,Sympathy and support,Related - but not informative
"369294017839652864","Nakanamn! Walabg psok bukas FEU. SuperLong weekend kau ha. Tpos sa wed. Holiday pa! #KayoNa #FloodPH",Eyewitness,Not applicable,Related and informative
"369294407905714176","RT @inquirerdotnet: JUST IN: #MaringPH maintains strength but is almost stationary, says @dost_pagasa. More in this bulletin: http://t.co/9…",Media,Caution and advice,Related and informative
"369294890246479872","RT @TedPylon: Dear #MaringPH,  Sobra na ang pagpapasikat niyo ni Habagat. Oo, gusto namin ng class suspension. Nakuha na namin eh. Pwd bang…",Outsiders,Not applicable,Related - but not informative
"369296572174958592","Let's just stay home and be safe. :) #MaringPH",Outsiders,Sympathy and support,Related - but not informative
"369296647655653376","RT @InquirerBiz: #FloodPH BDO advisory: All branches in NCR, affected areas closed today http://t.co/8I6IivX83A, via @Philbizwatcher",Media,Caution and advice,Related and informative
"369296979001475072","#RescuePH my kapamilyas in Garden Villa 3, Sta. Rosa, Laguna kailangan po ng tulong. #RescuePH",Eyewitness,Not applicable,Related and informative
"369299000660197377","@GD0925 @janineramos0915 ..gOod yan!..walang baha!..lakas dito sa manila..eh!",Eyewitness,Not applicable,Related - but not informative
"369299537526927362","Flood waters in Manila turn a street into an unintended swimming hole for kids #weatheralert http://t.co/RzPaMiEa6U",Media,Caution and advice,Related and informative
"369300204450619392","RT @MYXphilippines: Heto ang mga numerong kailangan nyong malaman para sa #MaringPH! Ingat po kayo! http://t.co/xaP4AUhEFZ http://t.co/M1uT…",Media,Other Useful Information,Related and informative
"369304264520126464","RT @MMDA: FLOOD UPDATES: as of 11:18 AM, (MANILA) Recto Morayta - gutter deep. Rizal Recto - 1/2 tire deep. Taft Kalaw (cont) http://t.co/X…",Government,Caution and advice,Related and informative
"369305401172303872","RT @reemyrobby: #RescuePH #FloodPH RT @DZMMTeleRadyo: Cavite, inilagay na sa state of calamity sa tindi ng pinsala ng Habagat",Media,Caution and advice,Related and informative
"369310874743218177","RT @dlsujudiciary: Please make use of the hashtag #StaySafeDLSU for Lasallians and #RescuePH for our countrymen who need rescuing. Please d…",NGOs,Donations and volunteering,Related and informative
"369313986916798466","RT @MgaKasabihan: BREAKING: Maring changes direction; likely to stay in Phl area till Thurs. #MaringPH via PhlStar",Media,Caution and advice,Related and informative
"369314557358919681","RT @missjacinto: Hashtags to remember and use when necessary: #RescuePH #ReliefPH #FloodPH. Stay safe and dry, folks.",Outsiders,Caution and advice,Related and informative
"369314796442615808","RT @BoyBalita911: PHOTO: Flooding in Cainta town, Rizal province, east of Manila #FloodPH http://t.co/2Qr220EbQO",Media,Caution and advice,Related and informative
"369315115188756482","If you or someone you know needs to be rescued, pls use the hashtag #rescuePH so the gov't. designated rescuers can find you #MaringPH",Government,Donations and volunteering,Related and informative
"369319653425692673","#FloodPH Mag-Ingat baka ma-leptospirosis na pagsasabi.",Outsiders,Caution and advice,Related and informative
"369320198681022465","RT @MgaKasabihan: BREAKING: Maring changes direction; likely to stay in Phl area till Thurs. #MaringPH via PhlStar",Media,Caution and advice,Related and informative
"369321524089470977","RT @mlq3: Hashtags to monitor: #walangpasok for school/work suspensions #RescuePH for help #SAFENOW if you've been rescued #FloodPH for flo…",Media,Caution and advice,Related and informative
"369322740420841472","RT @DLSLOfficial: #MaringPH maintains strength but is almost stationary, says @dost_pagasa. stay safe, fellow Lasallians",NGOs,Caution and advice,Related and informative
"369323818369576961","please help. kailangan po nang tulong nang mga taga-Batista San Jose Binan Laguna. Bubong nalang po ang kita sa mga bahay nila #RescuePH",Outsiders,Donations and volunteering,Related and informative
"369325579968860160","RT @chitomirandajr: May meeting ako sa Manila ng 10am. Gumising ako ng 830am. Tapos sinabi sa akin na di daw tuloy kasi baha. Parang no cl…",Eyewitness,Not applicable,Related - but not informative
"369328302093107200","Help victims of Maring. Pls donate to the Red Cross. GLOBE subs, please text RED &lt;5,25,50,100 or 300&gt; to 2899 #rescuePH",NGOs,Donations and volunteering,Related and informative
"369328885080403969","RT @annecurtissmith: Help victims of Maring. Pls donate to the Red Cross. GLOBE subs, please text RED &lt;5,25,50,100 or 300&gt; to 2899 #rescuePH",NGOs,Donations and volunteering,Related and informative
"369329220628934656","List of emergency hotlines: http://t.co/rLyc1VBbXI  #MaringPH",Government,Other Useful Information,Related and informative
"369330386666405888","RT @annecurtissmith: Help victims of Maring. Pls donate to the Red Cross. For SMART, please text RED &lt;10,25,50, or 100&gt; to 4143 GO #rescuePH",Eyewitness,Donations and volunteering,Related and informative
"369331904975089664","@vincentmillora: Paano kami makakauwi ng Manila kung baha sa SLEX or Coastal?? Bukas ka na umuwi =))",Outsiders,Not applicable,Related - but not informative
"369332144046219265","RT @PhilippineStar: In Cavite, submerged towns are Noveleta, Imus and parts of Bacoor | via Ed Amoroso #FloodPH #RescuePH",Media,Caution and advice,Related and informative
"369332613808283648","RT @TeacherChichi: Stay safe, family and friends back home! #praying #FloodPH",Outsiders,Sympathy and support,Related - but not informative
"369332894826651648","Emergency Hotlines #MaringPH #RescuePH  http://t.co/yOQiJd1XHZ http://t.co/dLOjsfh9fL",Government,Donations and volunteering,Related and informative
"369333976982245377","RT @MMDA: FLOOD UPDATES: as of 1:32 PM, (MANILA) Recto Morayta - gutter deep. Rizal Recto - 1/2 tire deep. Taft Kalaw (cont) http://t.co/jM…",Government,Caution and advice,Related and informative
"369341975515766785","RT @MMDA: FLOOD UPDATES:as of 1:55 PM, (MANILA) Recto Morayta-gutter deep. Rizal Recto -1/2 tire deep. Taft Kalaw (cont) http://t.co/LezYqB…",Government,Other Useful Information,Related and informative
"369342290092773376","RT @imgabrielle26: #PrayForThePhilippines #NOCLASSES The ConjuRAIN! #RescuePH",Outsiders,Sympathy and support,Related - but not informative
"369342583681466369","RT @usg_dlsu: Please make use of the hashtag #StaySafeDLSU for Lasallians and #RescuePH for our countrymen who need rescuing. Please dissem…",NGOs,Donations and volunteering,Related and informative
"369347008668004354","RT @MMDA: FLOOD UPDATES: as of 2:27 PM, (MANILA) Recto Morayta - (SUBSIDED). Rizal Recto - 1/2 tire deep. Taft Kalaw (cont) http://t.co/kPm…",Government,Caution and advice,Related and informative
"369350146007375872","RT @MMDA: FLOOD UPDATES: as of 1:55 PM, (MANILA) Recto Morayta - gutter deep. Rizal Recto - 1/2 tire deep. Taft Kalaw (cont) http://t.co/Le…",Government,Caution and advice,Related and informative
"369350150210088960","@ChairmanGordon @philredcross sir until now no rescue at the place i tweeted earlier at mercedes homes3 biñan laguna. Thank you! #RescuePH",NGOs,Donations and volunteering,Related and informative
"369353690219438081","British nationals who have been affected by #MaringPH heavy rain or floods &amp; require assistance may call (02) 8582200. Take care!",NGOs,Caution and advice,Related and informative
"369356613619953666","@liezelinigo Hartbroken daw kc si Maring. Babaeng nagantay, umasa at nasaktan. Haha! Oh, di ba? Teleserye lang ang peg. Hahaha. #MaringPH",Outsiders,Not applicable,Related - but not informative
"369356949197828097","RT @MMDA: FLOOD UPDATES: as of 3:13 PM, (MANILA) All reported foodings in MANILA are already subsided. (SOUTHERN) (cont) http://t.co/JPOycf…",Government,Caution and advice,Related and informative
"369357095994261504","RT @annecurtissmith: Help victims of Maring. Pls donate to the Red Cross. For SMART, please text RED &lt;10,25,50, or 100&gt; to 4143 GO #rescuePH",NGOs,Donations and volunteering,Related and informative
"369359386088468480","Year-old photos of Manila floods go viral, confuse netizens - GMA News Online has verified that a slideshow of flo... http://t.co/QPoXownn67",Media,Not applicable,Related and informative
"369364721222176768","Heavy rain brings floods to Philippines; markets, offices shut: MANILA (Reuters) - Heavy rain in the Philippin... http://t.co/YXN94WjlZF",Media,Caution and advice,Related and informative
"369369368498425856","RT @john17mark: #MaringPH started from tropical depression and intensified to tropical storm. Iba talaga nagagawa ng depression.",Outsiders,Other Useful Information,Related and informative
"369371096576847872","“@TOMCATust: All reported floods in Manila have already subsided. - @MMDA as of 4:07pm #TomasinewsBreak”",Media,Caution and advice,Related and informative
"369376146494091264","RT @MsLeaSalonga: Help victims of #Maring. Please donate to the Red Cross. GLOBE subscribers, please text RED &lt;5, 25, 50, 100 or 300&gt; to 28…",NGOs,Donations and volunteering,Related and informative
"369376184238231552","Just saw pictures of Manila under siege by water. Asked my mom if it's baha in our area and she said not at all. #binayforpresident",Eyewitness,Other Useful Information,Related - but not informative
"369376221995347968","RT @LPUCavite: Let us all pray for every Filipino affected by #Maring and other calamities.",Outsiders,Sympathy and support,Related - but not informative
"369377018908909568","RT @MsLeaSalonga: Help victims of #Maring. Pls donate to the Red Cross. GLOBE subs, pls text RED &lt;5, 25, 50, 100 or 300&gt; to 2899 #rescuePH",NGOs,Donations and volunteering,Related and informative
"369377702601445376","RT @MMDA FLOOD UPDATES: as of 4:33 PM,  (MANILA) All reported floods in MANILA have already subsided.  (SOUTHERN)... http://t.co/8y78gNfnfu",Government,Caution and advice,Related and informative
"369378197508349953","All reported floods in MANILA have already subsided. - MMDA  Baka may pasok na AdU bukas. crie :'(",Eyewitness,Caution and advice,Related and informative
"369378226889428992","RT @143redangel: Help victims of Maring. Pls donate to the Red Cross. For SMART, please text RED &lt;10,25,50, or 100&gt; to 4143 GO #rescuePH",NGOs,Donations and volunteering,Related and informative
"369378260452655104","RT @ANCALERTS: SLIDESHOW: Effects of Habagat, Tropical Storm Maring in Metro Manila http://t.co/o32CbTspWs #MaringPH",Media,Affected individuals,Related and informative
"369378872795484161","“@143redangel: Help victims of Maring. Pls donate to the Red Cross. For SMART, please text RED &lt;10,25,50, or 100&gt; to 4143 GO #rescuePH”",Outsiders,Donations and volunteering,Related and informative
"369380470842093569","Now watching the live press briefing of NDRRMC on GMA News TV #NewsTVLive #MaringPH #UlanPH #BahaPH",Outsiders,Affected individuals,Related and informative
"369386699375120384","@MMDA: FLOOD UPDATES: as of 5:02 PM, (MANILA) All reported floods in MANILA have already subsided. (SOUTHERN)... http://t.co/Nh9f8rcWCm",Government,Caution and advice,Related and informative
"369387555000565760","RT @143redangel: Help victims of Maring. Pls donate to the Red Cross. For SMART, please text RED &lt;10,25,50, or 100&gt; to 4143 GO #rescuePH",NGOs,Donations and volunteering,Related and informative
"369393527710433283","marami ang hindi nakapasok dahil #MaringPH",Eyewitness,Caution and advice,Related - but not informative
"369398799954743298","RT @gmanews: PAGASA: LPA, nahaharangan ang galaw ng #MaringPH kaya napakabagal nito. Bagyo, halos 'di gumalaw sa nakalipas na 12hrs. | via …",Media,Caution and advice,Related and informative
"369401085837856768","Bakit ayaw tumigil ng ulan? Mahabaging langit, tahan na. #MaringPH",Not labeled,Not labeled,Not applicable
