Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
"266220305670868992","#sismo en paseo de la reforma se sintio fuerte! Bolsa Mex y torre 265, evacuando",Not labeled,Not labeled,Not related
"266220314038501376","@NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). O.o",Media,Other Useful Information,Related and informative
"266220330815737856","RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9",Media,Other Useful Information,Related and informative
"266220368585449472","RT @PacificNPS: 7.5 Earthquake just struck off Pacific Coast of Guatemala: http://t.co/b0iuoPAz",Media,Other Useful Information,Related and informative
"266220393763860482","RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9",Outsiders,Other Useful Information,Related and informative
"266220431474827265","RT @uhprensagrafica: Sismo de 7.5 grados Richter es registrado en Champerico, Guatemala a las 10:35 a.m. http://t.co/V6oIBnrE",Media,Other Useful Information,Related and informative
"266220456649035776","RT @uhprensagrafica: Sismo de 7.5 grados Richter es registrado en Champerico, Guatemala a las 10:35 a.m. http://t.co/V6oIBnrE",Media,Other Useful Information,Related and informative
"266220465046044672","RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9",Media,Other Useful Information,Related and informative
"266220477641551872","RT @CNNEE: URGENTE: #Sismo de magnitud 7,5 sacude #Guatemala http://t.co/yDRsOrLf",Media,Other Useful Information,Related and informative
"266220507001667586","RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9",Media,Other Useful Information,Related and informative
"266220540526727168","RT @ItsCarloss_: 7,5° #TemblorGt",Outsiders,Other Useful Information,Related - but not informative
"266220716712669184","RT @SkyAlertMx: Al parecer el sismo fue en la frontera con Guatemala. 7.5 es el nuevo preliminar. #SismoEnVivo",Media,Other Useful Information,Related and informative
"266220720894390272","RT @noXforU: EIL +++ Sehr starkes #Erdbeben in #Guatemala  (Erste Magnitude - automatisch: 7.5 (49km SW of Champerico)",Outsiders,Other Useful Information,Related and informative
"266220976759504896","RT @CNNEE: URGENTE: #Sismo de magnitud 7,5 sacude #Guatemala http://t.co/yDRsOrLf",Media,Other Useful Information,Related and informative
"266220997718462464","RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9",NGOs,Caution and advice,Related and informative
"266221073215938561","RT @CNNMex: Un #temblor de 7.3 grados con epicentro en #Chiapas se siente el sur de #México, #Guatemala y El #Salvador  http://t.co/92nCUNEi",Media,Other Useful Information,Related and informative
"266221106778763265","RT @SismologicoMEX: #SISMO RECUERDE: NO grite, NO corra, NO empuje, y diríjase a una zona segura. #OAXACA  #MEXICO #EDOMEX #DF #CHIAPAS",Government,Caution and advice,Related - but not informative
"266221152928661504","RT @ANCALERTS: Magnitude 7.3 earthquake hits off Guatemala's Pacific coast - USGS | via @Reuters",Media,Other Useful Information,Related and informative
"266221266149711872","RT @CNNEE: El #sismo de #Guatemala también sacudió #ElSalvador y #México: http://t.co/yDRsOrLf",Media,Other Useful Information,Related and informative
"266221291311345664","RT @BBCBreaking: Magnitude 7.5 earthquake strikes off Guatemala's Pacific Coast. No Tsunami warning issued. Details soon http://t.co/E3b ...",Media,Other Useful Information,Related and informative
"266221299712552960","Impactantes imágenes de la devastación luego del temblor #TemblorGT http://t.co/l59X7nde",Outsiders,Other Useful Information,Related and informative
"266221299716722688","El #sismo de #Guatemala también sacudió #ElSalvador y #México: http://t.co/vZSVoCCY",Outsiders,Other Useful Information,Related and informative
"266221350056767488","RT @inocarec: #Sismo en #México de 7.5 grados, no provoca alerta de #tsunami para costas de #Ecuador y #Galápagos.",Outsiders,Other Useful Information,Related and informative
"266221417153048576","RT @CNNEE: El #sismo de #Guatemala también sacudió #ElSalvador y #México: http://t.co/yDRsOrLf",Media,Other Useful Information,Related and informative
"266221505254408192","RT @Luisaa_Madrid: ¿Quién sintió un aguadamiento con el #TemblorGT? Ü/",Eyewitness,Not applicable,Related - but not informative
"266221740106067968","RT @INFORMADORCHILE: Sismo se percibe en mexico y Guatemala al momento no hay heridos 7,5 Ricther",Media,Caution and advice,Related and informative
"266221773652127744","RT @adnradiochile: Según la USGS un sismo de 7,5 Richter sacudió Centroamérica frente a Guatemala. El Sismológico de México lo cifró en  ...",Media,Caution and advice,Related and informative
"266221790437707777","RT @elmundoes: ÚLTIMA HORA: Un terremoto de magnitud 7,3 sacude la costa del Pacífico de Guatemala",Media,Other Useful Information,Related and informative
"266221849166376961","RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9",Media,Other Useful Information,Related and informative
"266222126007197696","Strong tremor felt in Guatemala City, El Salvador: GUATEMALA CITY (Reuters) - A strong earthquake shook building... http://t.co/UMauuZrS",Media,Other Useful Information,Related and informative
"266222151139475458","RT @CNNMex: Un #temblor de 7.3 grados con epicentro en #Chiapas se siente el sur de #México, #Guatemala y El #Salvador  http://t.co/92nCUNEi",Media,Other Useful Information,Related and informative
"266222230843822081","RT @CNNEE: ¿Alguno de nuestros usuarios en #Guatemala, #ElSalvador o #México sintió el sismo de 7,5? Comparte tus impresiones: http://t. ...",Media,Other Useful Information,Related - but not informative
"266222235054927872","RT @CNNEE: ¿Alguno de nuestros usuarios en #Guatemala, #ElSalvador o #México sintió el sismo de 7,5? Comparte tus impresiones: http://t. ...",Media,Other Useful Information,Related and informative
"266222247642005504","Sismo en Guatemala, ¿Esta bien toda mi gente de esa zona?",Outsiders,Sympathy and support,Related - but not informative
"266222256005468160","RT @CNNEE: URGENTE: #Sismo de magnitud 7,5 sacude #Guatemala http://t.co/yDRsOrLf",Media,Infrastructure and utilities,Related and informative
"266222264385675265","El epicentro del #sismo que sacudió a la Ciudad de México fue ubicado a 45 km de la población guatemalteca de Champerico",Not applicable,Other Useful Information,Related and informative
"266222276968603648","RT @BBCBreaking: Magnitude 7.5 earthquake strikes off Guatemala's Pacific Coast. No Tsunami warning issued. Details soon http://t.co/E3b ...",Media,Infrastructure and utilities,Related and informative
"266222386045661184","RT @cnnbrk: USGS: 7.5-magnitude earthquake strikes off  #Guatemala http://t.co/N2BohJRd",Media,Infrastructure and utilities,Related and informative
"266222432195600384","RT @Falsonrisa: No fué #TemblorGT, es que los mayas están bailando el Gangnam Style.",Outsiders,Not applicable,Related - but not informative
"266222457361420288","TERREMOTO EN GUATEMALA 7,5 NO HAY ALERTA DE TSUNAMI PARA LAS COSTAS DEL PASIFICO",Outsiders,Caution and advice,Related and informative
"266222469944320000","RT @cristiandavid7: Con este #TEMBLORgt es bueno tomar unos #TragosDeCusha",Outsiders,Other Useful Information,Related - but not informative
"266222608339587072","RT @BreakingNews: Magnitude 7.3 earthquake hits off Guatemala's Pacific coast, USGS reports - @Reuters",Media,Other Useful Information,Related and informative
"266222620905701376","Luego del #TemblorGT un par de tragos de @Cafe_DeLoAlto bien espeso !!  #cafesdeguatemala",Outsiders,Not applicable,Related - but not informative
"266222671266738177","RT @CSIC: RT @breakingnews: Magnitude 7.3 earthquake hits off Guatemala's Pacific coast, USGS reports - @Reuters",Media,Other Useful Information,Related and informative
"266222776094957568","RT @cnnbrk: USGS: 7.5-magnitude earthquake strikes off  #Guatemala http://t.co/N2BohJRd",Media,Other Useful Information,Related and informative
"266222914540560384","Recuerden que pueden reportar daños a inmuebles por el #sismo en esta cuenta lo pueden hacer.",Outsiders,Infrastructure and utilities,Related - but not informative
"266222998409850880","RT @tvnpanama: Sismo sacude a México, se siente en Guatemala y El Salvador  http://t.co/88rR0s5h  #internacionales",Media,Other Useful Information,Related and informative
"266223040352878595","RT @INFORMADORCHILE: Sismo se percibe en mexico y Guatemala al momento no hay heridos 7,5 Ricther",Media,Other Useful Information,Related and informative
"266223115850362880","RT @BBCBreaking: Magnitude 7.5 earthquake strikes off Guatemala's Pacific Coast. No Tsunami warning issued. Details soon http://t.co/E3b ...",Media,Other Useful Information,Related and informative
"266223124251545601","RT @BluradioCo: Sismo de magnitud 7,5 en Centroamérica  se sintió en México, Guatemala y El Salvador. #MañanasBLU",Media,Other Useful Information,Related and informative
"266223346520297472","RT @djfxtrader: Magnitude 7.5 Quake Hits Off Guatemala's Pacific Coast -USGS",Outsiders,Caution and advice,Related and informative
"266223371711295488","RT @Hiper_Paiz: Los mayas estan bailando el ¡OPPA GANGNAM STYLE!  #TemblorGT",Outsiders,Not applicable,Related - but not informative
"266223384273235968","Los sismos generan muchas evacuaciones, hasta en Dodo... Chiales, qué fuerte!!! #Sismo 6.3 en el #DF...",Outsiders,Other Useful Information,Related and informative
"266223430431551489","Watching the news when the earthquake alarm went off. 7.3 along the border with Guatemala from what I know.",Outsiders,Other Useful Information,Related and informative
"266223472362004480","RT @MARN_Oficial_SV: Sismo Hora local 10:35 a.m.Latitud 13.9Localización Frente a costas de Guatemala, Profundidad 33.0Km Magnitud 7.5 I ...",Media,Other Useful Information,Related and informative
"266223484944908289","RT @CNNEE: URGENTE: #Sismo de magnitud 7,5 sacude #Guatemala http://t.co/yDRsOrLf",Media,Infrastructure and utilities,Related and informative
"266223501705355266","RT @NewEarthquake: Revised (7.5 -&gt; 7.4): 7.4 earthquake, 24km S of Champerico, Guatemala. Nov 7 10:35 at epicenter (20m ago, depth 42 ...",Media,Other Useful Information,Related and informative
"266223635939868672","RT @rauldemolina: Sismo de mas de 7 puntos en Guatemala, costa del Pacifico",Outsiders,Caution and advice,Related and informative
"266223703040344064","Vivo cerca del epicentro y nadie me pregunta cómo estoy, ni me quieren culeros. #sismo",Eyewitness,Other Useful Information,Related - but not informative
"266223724020244481","RT @laradiodelsur: Sismo 7.5 afecta a Guatemala - México",Media,Other Useful Information,Related and informative
"266223745004351489","@Reuters: Magnitude 7.3 earthquake hits off Guatemala's Pacific coast - USGS",Media,Other Useful Information,Related and informative
"266223845659250689","Un sismo de 7,5 grados en la escala de Richter se registró en Guatemala. El movimiento sísmico también se sintió en México.",Media,Caution and advice,Related and informative
"266223854056267777","RT @Captain_Wingman: RT @cnnbrk: USGS: 7.5-magnitude earthquake strikes off  #Guatemala http://t.co/Beifxsnb",Media,Other Useful Information,Related and informative
"266223887598108675","@justinbieber Revised (7.5 -&gt; 7.4): 7.4 earthquake, 24km S of Champerico, Guatemala. Nov 7 10:35 at epicenter (20m ago, depth 42km).",Outsiders,Other Useful Information,Related and informative
"266224084726194177","RT @PabLara: Impactantes imágenes de la devastación luego del temblor #TemblorGT http://t.co/l59X7nde",Eyewitness,Other Useful Information,Related and informative
"266224109917192192","RT @biobio: SHOA descarta tsunami en las cosas de Chile tras fuerte sismo en México y Guatemala http://t.co/tsiyCQOd",Media,Other Useful Information,Related and informative
"266224239932227584","@mananeroslared  hola debido al terremoto en Mexico, Guatemala y en gran parte de Centro America se pronostica algun sismo para Chile?..Slds",Outsiders,Other Useful Information,Related - but not informative
"266224265102249985","RT @UnivisionSATX: Se registro terremoto de 7.4 en la costa de Guatemala y hay reportes de daños y heridos. Tambien la CD. de México reg ...",Media,Other Useful Information,Related and informative
"266224281875267584","RT @Facso: Guatemala recién nos ha dado a: Ricardo Arjona, el asesinato de Facundo Cabral y un terremoto de 7.3. Propongo su expulsión d ...",Outsiders,Other Useful Information,Related - but not informative
"266224357347569666","@CesarArcano  Está vez salí sin correr, sin gritar y sin empujar, voy mejorando. #sismo",Eyewitness,Other Useful Information,Related - but not informative
"266224420274724865","Ese #temblorgt me hasta el sueño me quito!! jajaja....",Eyewitness,Other Useful Information,Related - but not informative
"266224479011745792","RT @CNNEE: El sismo de 7,5 en #Guatemala se produjo a las 10:37 am y tuvo una duración de más de 30 segundos según las autoridades http: ...",Media,Other Useful Information,Related and informative
"266224562868469760","RT @CNNEE: El sismo de 7,5 en #Guatemala se produjo a las 10:37 am y tuvo una duración de más de 30 segundos según las autoridades http: ...",Media,Other Useful Information,Related and informative
"266224659341639680","RT @CajaVacia_: Tranquilos, no se preocupen por el temblor... es Goku entrenando para su regreso en el 2013. #TemblorGT http://t.co/NwGGAs7E",Outsiders,Not applicable,Related - but not informative
"266224705483206656","RT @NetasMx: #Temblor! Los Mayas te han enviado un Toque!! http://t.co/SamRiq6K #Sismo",Not applicable,Not applicable,Related - but not informative
"266224709694275585","RT @Reuters: Magnitude 7.3 earthquake hits off Guatemala's Pacific coast - USGS",Media,Other Useful Information,Related and informative
"266224730665791490","RT @LISUCR: Impresionante registros del terremoto de Guatemala en las estaciones acelerográficas del LIS. El máximo está en... http://t. ...",NGOs,Other Useful Information,Related and informative
"266224764228608001","RT @jacobopress: La tierra te ha enviado un zumbido #adiosMessenger #Temblorgt",Media,Other Useful Information,Related - but not informative
"266224785179168768","RT @EJerezESPN: Me dicen que el temblor también se sintió en Guatemala y Honduras. #Solidaridad con todos.",Media,Sympathy and support,Related and informative
"266224806146473984","RT @Falsonrisa: #TemblorGT 1) Mantén la calma 2) Sientate 3) Twittealo",Media,Not applicable,Related - but not informative
"266224831320715266","RT @Hungareo: OJO &gt;&gt;&gt; #Sismo Si quieres reportar alguna anomalía o daño, comunícate al CAS, al 52089898, 066 o por Twitter, a @ ...",Not labeled,Not labeled,Not related
"266224835506601985","RT @Sebastian2valle: Impactantes imágenes de la devastación luego del temblor #TemblorGT http://t.co/0JQmbnJT",Media,Other Useful Information,Related - but not informative
"266224869056847872","Magnitude 7.5 quake hits off Guatemala’s Pacific Coast – USGS http://t.co/nouq1GwL",Outsiders,Other Useful Information,Related and informative
"266224906797187073","RT @Sebastian2valle: Impactantes imágenes de la devastación luego del temblor #TemblorGT http://t.co/0JQmbnJT",Media,Other Useful Information,Related and informative
"266224957154004992","#ALERTA | Reportan que en San Marcos al occidente de #Guatemala hay viviendas desplomadas por sismo.",Media,Infrastructure and utilities,Related and informative
"266224969720160256","RT @QuakeReports: earthquake: M 7.4, offshore Guatemala http://t.co/gnsCqvF6",Media,Other Useful Information,Related and informative
"266224978117132288","segun el sismologico fueron 2 temblores uno en chiapas y otra en rio grande ... sera por que es miercoles 2x1 ?? #temblor #sismo",Not applicable,Other Useful Information,Related and informative
"266224990700064768","RT @CNNEE: URGENTE: #Sismo de magnitud 7,5 sacude #Guatemala http://t.co/yDRsOrLf",Media,Infrastructure and utilities,Related and informative
"266225036845793280","RT @NewEarthquake: Revised (7.5 -&gt; 7.4): 7.4 earthquake, 24km S of Champerico, Guatemala. Nov 7 10:35 at epicenter (20m ago, depth 42 ...",Media,Other Useful Information,Related and informative
"266225049416130561","RT @El_Universal_Mx: #SISMO Reportan dos temblores: el primero de 7.3 en #Chiapas y el segundo de 6.3 en #Oaxaca. http://t.co/8PyEMTRy",Media,Other Useful Information,Related and informative
"266225116524982274","RT @BillWixey: BREAKING: A 7.5-magnitude earthquake has hit off the coast of Guatemala, according to the U.S. Geological Survey.",Media,Other Useful Information,Related and informative
"266225145910292480","http://t.co/hcq9qUq7 Magnitude 7.5 earthquake hits coast of Guatemala",Media,Other Useful Information,Related and informative
"266225179460513792","RT @REFORMACOM: Edificios, como el de San Lázaro, fueron evacuados tras el #sismo de 6.3 grados http://t.co/hyZR0X4t http://t.co/db9Rc6hD",Media,Infrastructure and utilities,Related and informative
"266225259143913472","Strong quake hits off Guatemala http://t.co/I7v9BxPI",Media,Other Useful Information,Related and informative
"266225292681555969","2 sismo en menos de una hora uno confirmado de 7.3 en chiapas y  en guatemala y el otro de 6.3",NGOs,Other Useful Information,Related and informative
"266225305272872961","RT @Llourinho: ¡Ánimo Guatemala, México y El Salvador! RT @CNNEE: El #sismo de #Guatemala también sacudió #ElSalvador y #México",Outsiders,Sympathy and support,Related and informative
"266225330455461888","RT @El_Universal_Mx: #SISMO Reportan dos temblores: el primero de 7.3 en #Chiapas y el segundo de 6.3 en #Oaxaca. http://t.co/8PyEMTRy",Not labeled,Not labeled,Not related
"266225351397625856","@SismologicoMEX: HASTA EL MOMENTO NO SE REGISTRAN VICTIMAS FATALES DEL SISMO D 7.3 #GUATEMALA #EDOMEX #MEXICO #CHIAPAS #GUERRERO #OAXACA #DF",Media,Other Useful Information,Related and informative
"266225397539147776","#sismo hahahahahaha I laughed so hard when I saw this. http://t.co/8iosDouo",Eyewitness,Not applicable,Related - but not informative
"266225489834827776","RT @tweet_quake: RESUMEN. Fuerte sismo de magnitud 7.4 frente a las costas de Guatemala sacude intensamente México y el Salvador, sin vi ...",Media,Other Useful Information,Related and informative
"266225737281986560","RT @Llourinho: ¡Ánimo Guatemala, México y El Salvador! RT @CNNEE: El #sismo de #Guatemala también sacudió #ElSalvador y #México",Media,Sympathy and support,Related and informative
"266225871499714561","RT @g1: Forte terremoto atinge a costa da Guatemala http://t.co/5wTUiRXC",Outsiders,Other Useful Information,Related and informative
"266225875714969600","RT @CruzRojaInforma: URGENTE: SEIS HERIDOS HASTA EL MOMENTO EN GUATEMALA TRAS FUERTE SISMO (Reporta @Wikisismos) #CruzRoja",NGOs,Affected individuals,Related and informative
"266225946984607744","Informe especial: #Sismo de magnitud 7,5 sacude #Guatemala",Media,Other Useful Information,Related and informative
"266225980568399872","RT @TelemundoNews: Última Hora: Temblor de 7.4 grados a 24 kilómetros de #Champerico, #Guatemala.",Media,Caution and advice,Related and informative
"266225997324640256","RT @TelemundoNews: Última Hora: Temblor de 7.4 grados a 24 kilómetros de #Champerico, #Guatemala.",Media,Other Useful Information,Related and informative
"266226135732482048","RT @ElNacionalWeb: Sismo de 7,3 afectó a México, Guatemala y El Salvador http://t.co/v8rCJpQw",Media,Other Useful Information,Related and informative
"266226135736676352","¿ Alguien sintió el #sismo? Según @SismologicoMX fue de 7.3 grados... y yo no sentí nada",Not applicable,Other Useful Information,Related - but not informative
"266226135749234688","RT @BBCBreaking: Magnitude 7.5 earthquake strikes off Guatemala's Pacific Coast. No Tsunami warning issued. Details soon http://t.co/E3b ...",Media,Other Useful Information,Related and informative
"266226160919257088","RT @JelipeCalderron: Ese #temblor destruyo toda #Guatemala, se ve toda madrea… ah, ¿ya estaba así de culera antes del temblor?",Outsiders,Infrastructure and utilities,Related - but not informative
"266226202866495489","RT @g1: Forte terremoto atinge a costa da Guatemala http://t.co/5wTUiRXC",Media,Other Useful Information,Related and informative
"266226253193945088","#Sismo de 7,33 grados Richter sacude el sureste de México http://t.co/a6ELithX",Not applicable,Other Useful Information,Related and informative
"266226261569961984","Este temblor tuvo epicentro en México, pero se Siento en Guatemala. Honduras, Salvador y Costa Rica!",Outsiders,Other Useful Information,Related - but not informative
"266226362220699648","RT @Llourinho: ¡Ánimo Guatemala, México y El Salvador! RT @CNNEE: El #sismo de #Guatemala también sacudió #ElSalvador y #México",Outsiders,Sympathy and support,Related and informative
"266226408387383296","RT @InfoSismos: #Sismo M7.4 Guatemala  7-nov-2012 16:35:50 UTC. Profundidad: 41.6 km, mapa: http://t.co/YGyxmMBL #earthquake (USGS)",Media,Other Useful Information,Related and informative
"266226479682162688","RT @TelemundoNews: Servicio Sismológico de Estados Unidos reporta que profundida de temblor al sur suroeste de #Guatemala fue de 41 km.",Media,Other Useful Information,Related and informative
"266226622275915776","RT @el_Periodico: Sismo ocurrido en Guatemala en el año de 1976 fue de la misma magnitud; 7.5 grados en la escala de Richter. #TemblorGt",Media,Other Useful Information,Related and informative
"266226622305288193","El sismo de 7.5 Grados que ocurrió en Guatemala ha Producido daños materiales casas desplomadas según los Medios. #Caracas #Maracaibo #Peru",Outsiders,Infrastructure and utilities,Related and informative
"266226634875621376","RT @MaarianaLeon: ¿ #TemblorGT ? No, tranquilos, solo se les cayó el árbol Gallo.",Eyewitness,Other Useful Information,Related - but not informative
"266226701971898369","@Surfrider: 7.5 earthquake off the coast of Guatemala (PWTA reports Mexico). No tsunami alert issued.",Media,Caution and advice,Related and informative
"266226743914938368","RT @DFinanciero: AHORA | SHOA descarta tsunami para costas de Chile a raíz del sismo de magnitud 7.4 Richter registrado en Guatemala hac ...",Media,Other Useful Information,Related and informative
"266226903323643904","RT @NTN24: #UltimaHora Sismo de magnitud 7.5 sacude México, Guatemala y El Salvador http://t.co/CRA2K2wZ",Media,Other Useful Information,Related and informative
"266226907484401665","RT @elmundoes: ÚLTIMA HORA: Un terremoto de magnitud 7,3 sacude la costa del Pacífico de Guatemala",Media,Caution and advice,Related and informative
"266227041706311680","@alekimi Sismo de magnitud 7.5 en Frente a costas de Guatemala [nov 07, 2012 10:35:00] http://",Outsiders,Other Useful Information,Related and informative
"266227083670323201","RT @Telediariogt: @CNNEE: El USGS reduce a 7,4 la magnitud del sismo en #Guatemala: http://t.co/l2KKnbym",Media,Other Useful Information,Related and informative
"266227125613363200","RT @CruzRojaInforma: En #Guatemala si hay casas caidas por sismo, #CruzRoja atendiendo reporte de heridos (Informa @AlfredoAlvarezz)",NGOs,Infrastructure and utilities,Related and informative
"266227129795084288","Tiembla el Suelo porque yo, te miro sin querer verte #TemblorGT",Not applicable,Not applicable,Related - but not informative
"266227196899762178","RT @OroNoticias: REPORTE El USGS informa: Sismo de 7.4 grados  en Champerico, #Guatemala  http://t.co/SEce3v8J",Media,Other Useful Information,Related and informative
"266227238863777792","RT @lndirecto: Sismo de 7.5 grados. Países afectados Guatemala, El Salvador y México. Esperando no se encuentren daños y que todos esten ...",Media,Sympathy and support,Related and informative
"266227243024543744","RT @CNNEE: El sismo de 7,5 en #Guatemala se produjo a las 10:37 am y tuvo una duración de más de 30 segundos según las autoridades http: ...",Media,Other Useful Information,Related and informative
"266227289187041280","#SISMO estuvo leve casi no se sintio",Eyewitness,Other Useful Information,Related - but not informative
"266227301769961472","RT @EFEnoticias: #Sismo de 7,33 grados Richter sacude el sureste de #México http://t.co/FEIVnSBr",Media,Other Useful Information,Related and informative
"266227704418926594","RT @Llourinho: ¡Ánimo Guatemala, México y El Salvador! RT @CNNEE: El #sismo de #Guatemala también sacudió #ElSalvador y #México",Outsiders,Other Useful Information,Related - but not informative
"266227821855268864","@NoticiasCaracol: Sismo de 7,5 grados sacudió a Guatemala, El Salvador y México http://t.co/1CuB7cBZ// :o que susto...",Media,Other Useful Information,Related and informative
"266227834442371072","RT @BBCBreaking: Magnitude 7.5 earthquake strikes off Guatemala's Pacific Coast. No Tsunami warning issued. Details soon http://t.co/E3b ...",Media,Other Useful Information,Related and informative
"266227876389584896","RT @CIMATCHILE: TERREMOTO : con magnitud de 7.5 con epicentro en la costa entre Chiapas y Guatemala. http://t.co/hPImPLUk",Media,Other Useful Information,Related and informative
"266227905753927680","RT @CasacasChapinas: 1. Naces 2.Creces 3.Tiembla 4.Lo tuiteas 5.Sales corriendo 6.Mueres. #TemblorGT",Outsiders,Not applicable,Related - but not informative
"266228010607337473","RT @El_Oloroso_Pete: Jenny Rivera se cayó de la cama, tomen sus precauciones #sismo #temblor.",Outsiders,Other Useful Information,Related and informative
"266228048368660480","Ahora terremoto en Guatemala,que esta pasando con nuestro planeta Dios Mio!!",Outsiders,Other Useful Information,Related - but not informative
"266228077691015169","RT @CarlosMartinH: Empiezan a salir cifras por temblor : 6 heridos en Guatemala . via @CruzRojaInforma",NGOs,Affected individuals,Related and informative
"266228090299101186","#SabiasQue los #seguros cubren los daños a tu #auto por #SISMO aún con cobertura limitada  @Foro_TV @TapiaFernanda @marthadebayle @POLICIADF",Not labeled,Not labeled,Not related
"266228149023563777","RT @OJGuatemala: PresidenteOJ: Se suspenden las actividades en la Torre de Tribunales por el día de hoy. #TemblorGt",Government,Caution and advice,Related and informative
"266228262269771776","“@sonora969: PresidenteOJ: Se suspenden las actividades en la Torre de Tribunales por el día de hoy. #TemblorGt” webones solo excusas son!",Media,Other Useful Information,Related and informative
