Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
"346552103080181760","RT @madebyjw: I don't know whether its the haze or I didn't clean my spectacle lens. #sgHaze",Eyewitness,Not applicable,Related - but not informative
"346552828719931392","It's getting thicker. Holycow.  #SGHAZE",Eyewitness,Other Useful Information,Related and informative
"346553466254143488","My throat dun feel good! @STcom: #Sghaze update: PSI is 111 at 4pm, in the unhealthy range",Eyewitness,Caution and advice,Related and informative
"346555202670821377","RT @RidhwanAzman: I m dying . #SGHAZE http://t.co/a8024Gxyg7",Not labeled,Not labeled,Not related
"346555487879299072","RT @STcom: #Sghaze update: PSI is 110 at 5pm, in the unhealthy range @NEAsg",Media,Caution and advice,Related and informative
"346557555692158976","RT @ch8sg: The haze is pretty bad. Do take care of yourselves and try to stay indoors. #SGHAZE",Media,Caution and advice,Related - but not informative
"346561011781873665","RT @ChannelNewsAsia: #SGHAZE UPDATE: PSI at 5pm is 110, which is in the unhealthy range.",Media,Caution and advice,Related and informative
"346562731467476992","so between the haze and dengue everyone should stay locked up inside and all work should be cancelled do you concur? #singapore",Eyewitness,Caution and advice,Related - but not informative
"346566015590727680","RT @RidhwanAzman: I sang as far as you can see in Saving Gaia MV... But I can't even see my hands now with this haze. #sghaze",Eyewitness,Not applicable,Related - but not informative
"346571375928041472","Siao “@ShadowJaeJes Hahaha someone said if we spin the Singapore flyer fast enough, we may be able to blow the haze back! ROFL!”",Eyewitness,Not applicable,Related - but not informative
"346572856529915905","RT @STcom: #SgHaze update: PSI is 111 at 6pm, in the unhealthy range @NEAsg",Media,Caution and advice,Related and informative
"346575788335824896","RT @Keeefyboy: Please rotate the Singapore Flyer and face it towards Indo, and turn it at 1000x the speed it is and blow the fucking haze b…",Eyewitness,Sympathy and support,Related - but not informative
"346576530715062273","RT @wordlesssong: RT ChannelNewsAsia: PSI now at 111. KarenTa30387079 sent us these before &amp; after picture of haze in Singapore #SGHaze htt…",Media,Caution and advice,Related and informative
"346577872879751168","RT @STcom: PICTURES: #Singapore urges #Indonesia to take immediate measures over worsening #haze http://t.co/8C8dsq2f5p http://t.co/mXMP09E…",Media,Other Useful Information,Related - but not informative
"346579034731331585","RT @SGStudentsSay: Thank god the #sghaze does not affect our Internet connection.",Eyewitness,Sympathy and support,Related - but not informative
"346579139584724992","RT @xPentagon: Singapore Weather :  Hot Ho H Hu Hum Humi Humid Humi Hum Hu H Ha Haz Haze Foreigners , Welcome to Singapore.",Eyewitness,Not applicable,Related - but not informative
"346580431417769985","RT @ChannelNewsAsia: Haze hits unhealthy level in Singapore http://t.co/WvkqzUBU8v",Media,Other Useful Information,Related - but not informative
"346581236724150272","RT @girlforeverPBG: Despite the haze, the construction workers are still doing their job to make Singapore look good. Yup, those people you…",Eyewitness,Sympathy and support,Related and informative
"346585837875625985","RT @xo_falsehopes: A girl with 83 exs, slash cases here and there, haze suddenly comes up.  WTF IS HAPPENING TO SINGAPORE 😪",Not applicable,Affected individuals,Related - but not informative
"346586219574091776","Maybe the reason why singapore is hazy is because there is lots of haze in singapore? I think so.",Eyewitness,Other Useful Information,Related - but not informative
"346586236351295488","RT @_XiiaoHuii_: Singapore is like celebrating Halloween, so much haze.",Eyewitness,Affected individuals,Related - but not informative
"346586290860457985","RT @SchoolprobIems: Singapore should build something similar to Singapore Flyer but call it the Singapore Fan so when the haze comes, we ca…",Government,Affected individuals,Related - but not informative
"346586672558899200","RT @SGStudentsSay: Thank god the #sghaze does not affect our Internet connection.",Outsiders,Sympathy and support,Related - but not informative
"346589038129582081","RT @ChannelNewsAsia: PSI in Singapore is 117 as of 7pm. MAP shows #SGHaze situation in relation to forest fires in Indonesia http://t.co/jD…",Media,Caution and advice,Related and informative
"346590694871285760","RT @theREALeticia: #SGhaze is now 111. Quick girlgirl, make a wish!",Eyewitness,Other Useful Information,Related - but not informative
"346591932211920896","Guess what you buy will keep going up? #SureWinMoney #SgHaze",Not applicable,Not applicable,Related - but not informative
"346593186308820994","RT @SoshiIon: Yes Singapore should have this hahaha #sghaze http://t.co/fPBintQH0T",Not labeled,Not labeled,Not related
"346594318766702592","RT @MakKauTakAjar: It's only haze. If it snows in Singapore, better start praying...",Eyewitness,Sympathy and support,Related - but not informative
"346595027604090881","#sghaze , West zone area kena rabak sial !!",Eyewitness,Not applicable,Related - but not informative
"346595560276500480","RT @mhdsyz: Why are you guys putting all the blame on Indonesia? Singapore's factory still contribute to this haze. #justsaying",Eyewitness,Other Useful Information,Related - but not informative
"346595610629115905","RT @SchoolprobIems: Singapore should build something similar to Singapore Flyer but call it the Singapore Fan so when the haze comes, we ca…",Eyewitness,Not applicable,Related - but not informative
"346597087011536896","RT @NauffalOneLove: Singapore flyer should upgrade to prevent Singapore kena HAZE http://t.co/K2URMJqlte",Eyewitness,Sympathy and support,Related - but not informative
"346598504669523970","RT @minipotato__: Singapore should let us experience snow not haze !!!",Eyewitness,Affected individuals,Related - but not informative
"346602195657035777","RT @SoSingaporean: PSI so high already, why haven't announce school close yet? #sghaze #sosingaporean",Eyewitness,Not applicable,Related - but not informative
"346602199855554560","“@SoSingaporean: PSI so high already, why haven't announce school close yet? #sghaze #sosingaporean”",Eyewitness,Not applicable,Related - but not informative
"346603332330196992","RT @SchoolprobIems: Singapore should build something similar to Singapore Flyer but call it the Singapore Fan so when the haze comes, we ca…",Government,Not applicable,Related - but not informative
"346603395257339904","RT @STcom: #SgHaze update: PSI is 140 at 8pm, the highest since 2006",Media,Caution and advice,Related and informative
"346604221535227904","Are you crying?  BEFORE: ‘No, I am not crying, sand got into my eyes.’  AFTER: ‘No, got haze…’  #SgHaze",Not applicable,Other Useful Information,Related - but not informative
"346604326380249088","RT @STcom: #SgHaze update: PSI is 140 at 8pm, the highest since 2006",Media,Caution and advice,Related and informative
"346604682879328256","Its 140 PSI now, Stay indoor, stay healthy! #singapore #sghaze",Eyewitness,Caution and advice,Related and informative
"346605886652952576","RT @SGStudentsSay: Thank god the #sghaze does not affect our Internet connection.",Eyewitness,Other Useful Information,Related and informative
"346606134116900864","“@STcom: #SgHaze update: PSI is 140 at 8pm, the highest since 2006” psi pls",Media,Caution and advice,Related and informative
"346606142501306368","RT @AQVAAAA: The haze in singapore ruin my day",Eyewitness,Affected individuals,Related - but not informative
"346607102996905984","RT @Hairulollipop: Exactly. #haze #sghaze http://t.co/RuYKSUjLKy",Outsiders,Not applicable,Related - but not informative
"346607224652709888","RT @imperfxction_: The haze make singapore look like genting but singapore is still so hot while genting is so cold and cooling.",Eyewitness,Other Useful Information,Related - but not informative
"346607593751449600","RT @vanzperry: Singapore flyer need to upgrade to this for haze prevention #SGhaze http://t.co/7ylJkJdDUB",Eyewitness,Other Useful Information,Related - but not informative
"346608520675852288","RT @SchoolprobIems: Weather Hot, We complain, Weather Cold, We complain, Now got haze, We complain. If Singapore got snow, Will complain or…",Not applicable,Sympathy and support,Related - but not informative
"346609334391808000","RT @STcom: #SgHaze update: PSI is 140 at 8pm, the highest since 2006",Media,Other Useful Information,Related and informative
"346610517177143296","RT @STcom: #SgHaze update: PSI is 140 at 8pm, the highest since 2006",Media,Caution and advice,Related and informative
"346611397989376000","RT @livinginsg: Even if aliens decide to invade us now like what is happening on TV I doubt we can even see them. #sghaze",Eyewitness,Not applicable,Related - but not informative
"346611796439875584","RT @Zombie_Son: Retweet if you eye hurts . #SGhaze",Eyewitness,Other Useful Information,Related - but not informative
"346613893583478785","RT @livinginsg: Even if aliens decide to invade us now like what is happening on TV I doubt we can even see them. #sghaze",Not applicable,Not applicable,Related - but not informative
"346614103307083777","#sghaze why dont come on school days so that we dont need to go sch!!!",Eyewitness,Not applicable,Related - but not informative
"346614430433415168","RT @SchoolprobIems: Weather Hot, We complain, Weather Cold, We complain, Now got haze, We complain. If Singapore got snow, Will complain or…",Eyewitness,Not applicable,Related - but not informative
"346614757605908484","RT @ChannelNewsAsia: #SGHaze PSI is now 152 as of 9pm (pic: Malizza Abigail A. Custodio) http://t.co/qSbXWW25FS",Media,Other Useful Information,Related and informative
"346614883447607296","RT @pesonaSingapore: The PSI Reading @ 8pm from NEA is 140 (Avoid heavy outdoor activity!) Advisory: http://t.co/dUgfeMaYjP #sghaze #singap…",Media,Caution and advice,Related and informative
"346614958936694784","RT @SchoolprobIems: Weather Hot, We complain, Weather Cold, We complain, Now got haze, We complain. If Singapore got snow, Will complain or…",Eyewitness,Other Useful Information,Related - but not informative
"346615126725632000","“@ChannelNewsAsia: #SGHaze PSI reading of 152 is highest since October 2006. What precautions are you taking to deal with the haze?”",Media,Other Useful Information,Related and informative
"346615265108312065","RT @STcom: #SgHaze update: PSI rises to 152 at 9pm, highest reading yet today. @NEAsg",Media,Caution and advice,Related and informative
"346615277707993089","RT @mgaxel: Kiamat is a world event ok. Bukan singapore event. Stakat Singapore kena haze, sumer dah ckp pasal kiamat. What is this nonsense",Outsiders,Not applicable,Related - but not informative
"346615294468431873","RT @Lazyyy_Asshole: @xPentagon: Singapore Weather :  Hot Ho H Hu Hum Humi Humid Humi Hum Hu H Ha Haz Haze Foreigners , Welcome to Singapor…",Eyewitness,Not applicable,Related - but not informative
"346615298671116289","RT @AidaInsyxxxh: How about spin the Singapore Flyer super fast then blow the Haze away .",Eyewitness,Not applicable,Related - but not informative
"346615621632540673","beautiful afternoon at Singapore .. Too bad the air is poluted by the haze because fire on… http://t.co/Fxuh7iw7Fg",Eyewitness,Not applicable,Related - but not informative
"346615923605639168","RT @xo_falsehopes: Singapore has 4 seasons too: • hot like siao • cold like fuck • flood like free flow • haze like no tomorrow",Not applicable,Not applicable,Related - but not informative
"346616636654108673","RT @SoSingaporean: Now take photo got auto filter, dun need use instagram already #sghaze #sosingaporean",Not labeled,Not labeled,Not related
"346617215459667968","@Hairulollipop: Exactly. #haze #sghaze http://t.co/et7Be1dlO7",Eyewitness,Affected individuals,Related and informative
"346617601327243264","RT @STcom: #SgHaze update: PSI rises to 152 at 9pm, highest reading yet today. @NEAsg",Media,Caution and advice,Related and informative
"346617781699096576","RT @STcom: #SgHaze update: PSI rises to 152 at 9pm, highest reading yet today. @NEAsg",Media,Caution and advice,Related and informative
"346617852993888256","OMG PSI 152 I'M GONNA FAIL MYE #blamethehaze",Eyewitness,Affected individuals,Related and informative
"346618050147123201","Sing to tune of Rolling in the Deep. #SGHaze http://t.co/wXsDCn6oVm",Not applicable,Not applicable,Related - but not informative
"346618217902505985","RT @pal_rudebwoy: Who the hell has control of that damn Smoke Machine !!! #sghaze !",Not applicable,Not applicable,Related - but not informative
"346618532492095488","RT @STcom: #SgHaze update: PSI rises to 152 at 9pm, highest reading yet today. @NEAsg",Media,Other Useful Information,Related and informative
"346618930938380289","RT @livinginsg: You know what happens if it rains?  Haze + rain = Acid rain. #sghaze",Eyewitness,Other Useful Information,Related - but not informative
"346619560104955904","RT @vanzperry: Singapore flyer need to upgrade to this for haze prevention #SGhaze http://t.co/7ylJkJdDUB",Not applicable,Not applicable,Related - but not informative
"346620055007674369","RT @_SGkid: Haze, I just met you, And this is crazy, But this is Singapore, So go back Indonesia maybe?",Eyewitness,Not applicable,Related - but not informative
"346620231193600001","RT @_SGkid: Haze, I just met you, And this is crazy, But this is Singapore, So go back Indonesia maybe?",Eyewitness,Affected individuals,Related - but not informative
"346620558324154368","RT @_SGkid: Haze, I just met you, And this is crazy, But this is Singapore, So go back Indonesia maybe?",Eyewitness,Other Useful Information,Related - but not informative
"346620835160801280","RT @sammmydee: Breaking news: Singapore has a new world record of most complaints in a day. #sghaze #wedidit",Not applicable,Other Useful Information,Related - but not informative
"346621548188278785","RT @SchoolprobIems: Weather Hot, We complain, Weather Cold, We complain, Now got haze, We complain. If Singapore got snow, Will complain or…",Eyewitness,Not applicable,Related - but not informative
"346623276228947968","RT @SGAG_SG: Lucky now school holiday no spelling test. If not sure cannot fail!  Cher I got study but memory hazy sial!#sghaze",Not labeled,Not labeled,Not applicable
"346624014434836480","RT @xo_falsehopes: Singapore has 4 seasons too: • hot like siao • cold like fuck • flood like free flow • haze like no tomorrow",Not applicable,Other Useful Information,Related - but not informative
"346624282882871296","RT @zeeQ_SMQ: Other countries have  Summer☀☀☀ Winter❄❄❄ Autumn🍁🍁🍁  Spring🌸🌺🌼  What Singapore has Hot🌞🌞🌞 Hotter☀🌞☀ Rain☔☔☔ Haze☁☁☁",Not labeled,Not labeled,Not applicable
"346624463242133504","@KennethESchmidt enjoy your stay in Singapore! watch out for the haze, it's terrible!",Eyewitness,Affected individuals,Related - but not informative
"346624958165835777","Indonesia is burning forest and Ah boys to men make save my world song but no use? Now Singapore is attack by fog,Save my world! #sghaze",Eyewitness,Affected individuals,Related - but not informative
"346625285308952577","RT @mrbrown: Win liao lor, liddat. #sghaze (via @lupcheong) http://t.co/QvmRC4WCxS",Eyewitness,Not applicable,Related and informative
"346625914446176256","Smoke RT@ChannelNewsAsia: #SGHaze PSI reading of 152 is highest since October 2006. What precautions are you taking to deal with the haze?",Media,Other Useful Information,Related and informative
"346626665222389760","RT @fallenmuffin: OMG HAHAHAHA!! RT @Hazrulmatworld: since haze is present in SG. singapore flyer should be upgraded 😂 http://t.co/XSsvsdk2…",Eyewitness,Affected individuals,Related - but not informative
"346627470541344768","@SGAG_SG: At the rate the PSI is increasing, if the mosquitos don't die, I'll die first. #sghaze HAHAHAHAHAHA",Eyewitness,Other Useful Information,Related - but not informative
"346628393304993792","RT @SchoolprobIems: Weather Hot, We complain, Weather Cold, We complain, Now got haze, We complain. If Singapore got snow, Will complain or…",Eyewitness,Not applicable,Related - but not informative
"346628682682597378","RT @SGAG_SG: Hey I just met you. And it is hazy. But here's my number, so hope you can see! #sghaze",Not applicable,Not applicable,Related - but not informative
"346628812731191298","So strong:( During street sales @shi_ping_  #sghaze",Not labeled,Not labeled,Not related
"346629450248622080","RT @NauffalOneLove: Singapore flyer should upgrade to prevent Singapore kena HAZE http://t.co/K2URMJqlte",Eyewitness,Infrastructure and utilities,Related - but not informative
"346629982925242369","RT @STcom: #SGHaze update: PSI now at 155 as of 10pm.",Media,Caution and advice,Related and informative
"346630360433561600","RT @ChannelNewsAsia: #SGHaze: PSI now at 155 as of 10pm. Here's the health advisory from @NEAsg http://t.co/tvG4bIYZYO",Media,Caution and advice,Related and informative
"346631086035570688","RT @ChannelNewsAsia: #SGHaze: PSI now at 155 as of 10pm. Here's the health advisory from @NEAsg http://t.co/tvG4bIYZYO",Media,Caution and advice,Related and informative
"346631450923237376","RT @PendekKia: NEA bans smoking in most public areas God: Lets give Singapore haze lololol fuck the police",Eyewitness,Not applicable,Related and informative
"346632394675200001","RT @girlforeverPBG: Despite the haze, the construction workers are still doing their job to make Singapore look good. Yup, those people you…",Eyewitness,Affected individuals,Related - but not informative
"346632507921412096","RT @SGAG_SG: At the rate the PSI is increasing, if the mosquitos don't die, I'll die first. #sghaze",Eyewitness,Other Useful Information,Related and informative
"346633183166623744","I've got flu for no reason. I'm innocent man. #sghaze",Eyewitness,Not applicable,Related - but not informative
"346635695558889473","RT @vanzperry: Singapore flyer need to upgrade to this for haze prevention #SGhaze http://t.co/7ylJkJdDUB",Eyewitness,Not applicable,Related - but not informative
"346636022743957505","RT @_whiterosez: dengue, slash cases and now? haze. WHAT'S NEXT SINGAPORE WHAT'S NEXT",Eyewitness,Affected individuals,Related - but not informative
"346636282778238976","RT @2SIAO4U: #sghaze excuse not to complete homework cause cant see . LOL .",Not labeled,Not labeled,Not related
"346636698022723584","#sghaze yay im touching the clouds!! *acting dumb*",Eyewitness,Other Useful Information,Related - but not informative
"346637171974881281","RT @STcom: #SGHaze update: PSI now at 155 as of 10pm.",Media,Caution and advice,Related and informative
"346638090519056385","RT @2moonsintheskyy: Bad news: Slashing cases in Singapore. Worse news: Haze approaches 'danger zone'. Worst news: Holidays ending soon.",Eyewitness,Other Useful Information,Related - but not informative
"346638312817168386","RT @umbrellahuiqi: Singapore should do smthing bout the haze by letting the flyer turn at full speed",Eyewitness,Not applicable,Related - but not informative
"346639080362237952","Holy shit lmao RT @STcom: #SGHaze update: PSI now at 155 as of 10pm.",Media,Other Useful Information,Related and informative
"346639566922461184","RT @vanzperry: Singapore flyer need to upgrade to this for haze prevention #SGhaze http://t.co/7ylJkJdDUB",Eyewitness,Infrastructure and utilities,Related - but not informative
"346639986357051393","RT @Power98: RT @jeraldjustin: The haze is so bad if you put a piece of raw salmon outside it will become smoked salmon #sghaze",Eyewitness,Other Useful Information,Related - but not informative
"346640175075565569","Wtf RT @svphierzl: Holy shit lmao RT @STcom: #SGHaze update: PSI now at 155 as of 10pm.",Eyewitness,Other Useful Information,Related and informative
"346644444898000896","RT @r4isedbyf4ngs: Haze + Old Changi Hospital + Slashing = Singapore Silent Hill 2.0",Eyewitness,Not applicable,Related - but not informative
"346645644447989761","RT @SchoolprobIems: Weather Hot, We complain, Weather Cold, We complain, Now got haze, We complain. If Singapore got snow, Will complain or…",Eyewitness,Not applicable,Related - but not informative
"346645896102023168","RT @TODAYonline: #sghaze update: 3-hour PSI dips to 150 at 11pm, from 155 at 10pm http://t.co/Yf721cj9FB",Media,Caution and advice,Related and informative
"346646462366621697","Oh brilliant, opened the window to air out my bathroom... Half an hour later BAM hazy shower for me #sghaze",Eyewitness,Not applicable,Related - but not informative
"346648911835971585","RT @AkN1c: The army told me that the purchase of smoke grenade is temporarily suspended. #sghaze",Not labeled,Not labeled,Not applicable
"346649998148112388","RT @SufiNadhirah: What puberty did to the haze in Singapore. http://t.co/mdYlNSa54b",Eyewitness,Affected individuals,Related - but not informative
"346650388214198273","RT @NauffalOneLove: Singapore flyer should upgrade to prevent Singapore kena HAZE http://t.co/K2URMJqlte",Eyewitness,Not applicable,Related - but not informative
"346656591589801984","RT @Singa_Tweets: #TheSingaporeFan can -Make Singapore cooler -Blow the haze away -Attract tourists to come -Make.Singapore.Cooler http://t…",Not applicable,Not applicable,Related - but not informative
"346657279472439296","“@SufiNadhirah: What puberty did to the haze in Singapore. http://t.co/u1rQ0heBuF”",Eyewitness,Affected individuals,Related - but not informative
"346657631802368000","RT @girlforeverPBG: Despite the haze, the construction workers are still doing their job to make Singapore look good. Yup, those people you…",Eyewitness,Affected individuals,Related - but not informative
"346658948776079361","RT @iisjong: Highest PSI recorded in SG was 227 back in 1997. Let's hope history don't repeat itself. #sghaze",Eyewitness,Caution and advice,Related and informative
"346660655862009856","People who come to Singapore for holiday and the haze ruin it. #sghaze",Eyewitness,Affected individuals,Related - but not informative
"346665575776395264","RT @Hairulollipop: Exactly. #haze #sghaze http://t.co/RuYKSUjLKy",Not applicable,Affected individuals,Related - but not informative
"346666985091907584","RT @maasturah: This is like the worst haze ever happened in Singapore",Eyewitness,Affected individuals,Related - but not informative
"346669233238843392","RT @_SGkid: Haze, I just met you, And this is crazy, But this is Singapore, So go back Indonesia maybe?",Eyewitness,Not applicable,Related - but not informative
"346672001475293185","RT @girlforeverPBG: Despite the haze, the construction workers are still doing their job to make Singapore look good. Yup, those people you…",Eyewitness,Other Useful Information,Related - but not informative
"346672152482811904","RT @_SGkid: Share your mask. #SgHaze ;) http://t.co/LyC2U9CJhF",Eyewitness,Other Useful Information,Related and informative
"346673230402170880","RT @TODAYonline: #sghaze update: 3-hour PSI is at 145 at 12am http://t.co/Yf721cj9FB",Media,Caution and advice,Related and informative
"346682780836573185","RT @SGKWave: Korea has Psy &amp; Singapore has PSI too! ㅋㅋㅋ Drink lotsa water &amp; take good care y'all! Hope the haze clears up before the weeken…",Eyewitness,Sympathy and support,Related - but not informative
"346685062521159680","RT @TODAYonline: #sghaze update: 3-hour PSI dips to 150 at 11pm, from 155 at 10pm http://t.co/Yf721cj9FB",Media,Caution and advice,Related and informative
"346691488194899971","RT @SchoolprobIems: Weather Hot, We complain, Weather Cold, We complain, Now got haze, We complain. If Singapore got snow, Will complain or…",Eyewitness,Other Useful Information,Related - but not informative
"346789714612858881","RT @_SGkid: Share your mask. #SgHaze ;) http://t.co/LyC2U9CJhF",Eyewitness,Not applicable,Related - but not informative
"346794978455986177","RT @whatthepony_: “@_SGkid: Share your mask. #SgHaze ;) http://t.co/lAF6OC5hGg” HAHAHAHA I LOLED SO BADLY HAHHAHAA MADE MY NIGHT",Eyewitness,Not applicable,Related - but not informative
"346796794589609984","RT @SGAG_SG: Instagram has just launched a new filter called Haze in Singapore! It is a pre-set compulsory filter with no opt out option.…",Media,Not applicable,Related - but not informative
"346798778512203776","respect! RT @AkmalHkim: Despite the haze,the construction workers are still doing their job to make Singapore look good.",Eyewitness,Other Useful Information,Related - but not informative
"346802310086795264","RT @MylinhCheung: Well, this is one way of responding! :) #Indonesia #Haze #Singapore http://t.co/Kg4MEDNA6s",Not applicable,Not applicable,Related - but not informative
"346819905229819906","@Hairulollipop: Exactly. #haze #sghaze http://t.co/yFWVYM4qq1",Eyewitness,Other Useful Information,Related - but not informative
"346820559516082178","RT @Hilmi_Elmo99: “@NauffalOneLove: Singapore flyer should upgrade to prevent Singapore kena HAZE http://t.co/lUQRkTZrmB” hahahaha!!! TRUE …",Eyewitness,Other Useful Information,Related - but not informative
"346823856260001794","RT @ChannelNewsAsia: #SGHAZE: 10am PSI is 121 in #Singapore, in unhealthy range. Authorities advising children, older adults to stay indoors",Media,Caution and advice,Related and informative
"346826897096847362","RT @joanna_jane: feel sorry for all the construction workers who still have to work their arses off in this. #sghaze",Eyewitness,Sympathy and support,Related - but not informative
"346832311947509760","RT @ChannelNewsAsia: #SGHAZE WATCH: 11am PSI is 123 in #Singapore, in unhealthy range. Children and older adults advised to stay indoors",Media,Caution and advice,Related and informative
"346838003647401985","Malaysia remains as a good boy @fmtoday: Singapore, Indonesia tussle over haze problem | Free Malaysia Today: https://t.co/SaM3MXbwpJ",Media,Other Useful Information,Related and informative
"346848757821882368","RT @impzzzz: Haze in Singapore reaches 'unhealthy' level, worst in 16 years - Yahoo! News Singapore http://t.co/8HRJDesPUi via @yahoosg",Media,Caution and advice,Related and informative
"346851748373217280","RT @Hairulollipop: Exactly. #haze #sghaze http://t.co/RuYKSUjLKy",Eyewitness,Not applicable,Related - but not informative
"346854277517553664","RT @_SGkid: Share your mask. #SgHaze ;) http://t.co/LyC2U9CJhF",Not labeled,Not labeled,Not related
"346854290121428993","RT @livinginsg: Singapore: Save my world, save my world~   Indonesia: Huh? Sorry no time, we must burn trees.#sghaze",Eyewitness,Other Useful Information,Related - but not informative
"346856395662049280","RT @STcom: #SGHaze update: PSI is 104 at 1pm @NEAsg",Media,Other Useful Information,Related and informative
"346873541980979200","RT @Fake_PMLee: I want to catch the culprit who caused the #SGHaze by burning these three giant joss sticks. http://t.co/Fymqaen8Kz",Eyewitness,Affected individuals,Related and informative
"346889941709627393","RT @STcom: #SGHaze update: PSI is 90 at 3pm @NEAsg",Media,Caution and advice,Related and informative
