Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
"389174297400324096","@AndrewCatsaras just read big fire for Sydney? hope not really serious?",Outsiders,Other Useful Information,Related - but not informative
"389189413667758080","Another extreme fire danger day for NSW, with heat and thunderstorms creating extreme bushfire danger: http://t.co/8LvhtwugK4 #ANN",Government,Other Useful Information,Related and informative
"389229293101785089","RT @NSWRFS: #NSWRFS crews are responding to a fire reported in the Salt Ash area (Port Stephens). #nswfires",Government,Other Useful Information,Related and informative
"389238436667740160","RT @ABCNews24: #BREAKING: Emergency warning for bushfire at Browns Rd, Port Stephens NSW. Fire info at http://t.co/qNHSUbeR2I or @NSWRFS",Media,Caution and advice,Related and informative
"389244749125017600","Enough said @Know: Racism &amp; homophobia is linked to having a lower IQ. #RedOctober",Not labeled,Not labeled,Not related
"389248066819084288","RT @NSWRFS: Browns Rd, Salt Ash - fire has jumped the Tilligerry Creek and #NSWRFS aircraft and crews are working to contain spot fires. #n…",Government,Other Useful Information,Related and informative
"389252483412791296","Forest / Wild Fire - Australia - Australia http://t.co/uxyenGCmO9",Media,Other Useful Information,Related and informative
"389256438650257408","RT @ComicalTshepo: Can the #RedOctober marchers also cc the etolls on their placards and chants. Can't waste a good crowd.",Not labeled,Not labeled,Not related
"389258464461348864","RT @MarkDiStef: Smoke billowing from the car-park at Sydney Olympic Park... where 20 cars are on fire via @Quarriephoto http://t.co/p1NqLSn…",Eyewitness,Infrastructure and utilities,Related - but not informative
"389262222561525761","NSW ** Watch and Act - Webbs Creek (Hawkesbury) ** 13/10/13 15:57   A bush fire is currently burning between... http://t.co/FCEhEydcuz",Government,Infrastructure and utilities,Related and informative
"389263355057152000","RT @7NewsBrisbane: PHOTO: Dozens of cars are on fire at Sydney Olympic Park Aquatic Centre http://t.co/Lx2ZkZgzO1",Media,Other Useful Information,Related and informative
"389270841864626176","Forest / Wild Fire - Australia - Australia: EDIS Number: WF-20131013-41255-AUSDate / time:... http://t.co/7JcTE6yB2q #anonymous #anonops",NGOs,Caution and advice,Related and informative
"389275682099847168","Helicopter collecting water for multiple cars on fire at Sydney Olympic ...: http://t.co/0bnRm2cZ89 via @youtube @ChrisBath7",Media,Infrastructure and utilities,Related and informative
"389276814549331968","RT @smh: More than 40 cars have been destroyed in a large fire in #Sydney's Olympic Park. http://t.co/UBpJIsU1sR",Media,Infrastructure and utilities,Related and informative
"389281960981327872","RT @NSWRFS: #NSWRFS &amp; #FRNSW crews on scene working to contain a fire at Parbury Park (Lake Macquarie), near the Old Pacific Highway, Swans…",NGOs,Other Useful Information,Related and informative
"389290542527680512","RT @interesting_f: A fire in Australia has been burning for more than 5,000 years! #interesting #didyouknow",Not labeled,Not labeled,Not related
"389316773683527680","@702sydney: Fire crews are checking car fuel tanks after a grassfire spread to the carpark of Sydney's Olympic Aquatic Centre #TooClose",Media,Infrastructure and utilities,Related and informative
"389321798472323073","There is a growing fire near Norwest Hospital, NSW.  Fire brigade is in attendance.",Eyewitness,Caution and advice,Related and informative
"389358444098363392","RT @ThabsMotswalz: Pam says EFF is the black version of #RedOctober hahaha",Not labeled,Not labeled,Not related
"389368774690099200","RT @Hannatwiets: Sorry @etvSA !! You slammed our PEACEFUL #RedOctober march but gave #EFF your green light and exposure for being a blatant…",Not labeled,Not labeled,Not related
"389369445778731008","“@DeepFriedMan: That awkward moment when the EFF and the #RedOctober protestors realise they have matching wardrobes.” Hahaha",Not labeled,Not labeled,Not related
"389375728828944384","Relief crew has arrived and we're now heading back to station in a coach. Long day. Good luck to night crew. #nswrfs",Eyewitness,Donations and volunteering,Related and informative
"389393659478544384","Fire Service Industry News: Elkhart Brass Partners with Fire Rescue Safety Australia: Elkhart ... http://t.co/y4m48RKxLp #fireprotection",Media,Donations and volunteering,Related and informative
"389397149147869184","EFF launches today #redOctober http://t.co/l1IjQcH3VT cc @LiShH_2908 &amp; @slindelo ...",Not labeled,Not labeled,Not related
"389427897574096896","Lol, red october ne? RT @Sox_M: Looks like anotha Black Idol year #RedOctober",Not labeled,Not labeled,Not related
"389449296921120770","3,035th White Farmer Shot Dead in South Africa in Front of Wife http://t.co/dqDX8G1CA3 via @WhiteResister #SA #SaveTheBoer #RedOctober",Not labeled,Not labeled,Not related
"389460378263900160","The most homesick I get is during #redoctober ❤️⚾️",Not labeled,Not labeled,Not related
"389480976495030272","Here's a photo taken yesterday by @FireRescueNSW after the fire in Sydney's Olympic Aquatic Centre carpark http://t.co/idQe3vjT3w",NGOs,Other Useful Information,Related and informative
"389497065836777472","Ciggie butt may have started Sydney fire:      A cigarette butt is suspected of causing a grass fire at Sydney... http://t.co/Y3Mpc9wUKk",Outsiders,Other Useful Information,Related and informative
"389510974178205696","RT @_sWALK: #XXLU WAS JUST A TASTE ....  #CARDINALSTOCK  N #REDOCTOBER  WILL BE X3",Not labeled,Not labeled,Not related
"389510978376716288","RT @LookAtLolly: My birthday wednesday #Cardinalstock Thursday #DiamondsInYoFaceX Friday #RedOctober Saturday #Lamarhomecoming2013",Not labeled,Not labeled,Not related
"389525687788240896","#RedOctober,, &amp;&amp; My BDay,, Was Sup Doee,,",Not labeled,Not labeled,Not related
"389535242413166592","TIL Burning Mountain in Australia is the site of a coal fire which has been burning for 6,000 years. http://t.co/pVVQB9sWfN",Not labeled,Not labeled,Not related
"389572273926963200","Fire Protection Engineer Sydney http://t.co/S1TjLFtMhT  #CareersJobs",Business,Not applicable,Related and informative
"389589894185484288","NSW premier @barryofarrell is at #SaltAsh inspecting fire damage w @NSWRFS. Press conference to come, hear more w @carolduncan",Media,Other Useful Information,Related and informative
"389604582638120960","Blaze hits Australia Olympic park: A fire in Australia's Olympic park destroyed or damaged around 80 cars and ... http://t.co/jXrJIQFW7E",Outsiders,Infrastructure and utilities,Related and informative
"389633112315293696","RT @Trevornoah: And so it ends. #RedOctober march is abandoned after mother nature turns skies of Johannesburg black.  #ThatsAllFolks",Not labeled,Not labeled,Not related
"389658517197447168","RT @SAfmRadio: #MorningTalk Rowena Baird chats #RedOctober with Sunette Bridges, Red October organiser.",Not labeled,Not labeled,Not related
"389695452230483970","RT @SkyNewsAust: via @NinaBStevens: NSW Fire Cmsr says a discarded cigarette most likely cause of yday's Olympic Park car park fire - polic…",Media,Infrastructure and utilities,Related and informative
"389711172486053888","RT @mailandguardian: Is #RedOctober an attempt to steal black people’s pain and to de-historicise racism?http://t.co/81t2YbQvix",Not labeled,Not labeled,Not related
"389733167420420096","RT @XxN3RDxX: #RedOctober was the beginning, now it's moved out of the basement, it's called Project Mayhem.",Not labeled,Not labeled,Not related
"389736858391162881","RT @XxN3RDxX: #RedOctober was the beginning, now it's moved out of the basement, it's called Project Mayhem.",Not labeled,Not labeled,Not related
"389750447960907776","@Trevornoah u still think #RedOctober was an over-reaction? Easy to make fun of a minority, easy to kill them too http://t.co/9P0xhiNrZp",Not labeled,Not labeled,Not related
"389768001115136000","Stop crime against white people! We don't care about crime against Black, Asian, Indian, Coloured people! - #RedOctober",Not labeled,Not labeled,Not related
"389803627541704705","RT @King_Jones5: PSA: LAMAR UNIVERSITY!!!  YOUR 2 MAJOR HOMECOMING EVENTS  #CARDINALSTOCK &amp; #REDOCTOBER http://t.co/G5lfcbduJ8",Not labeled,Not labeled,Not related
"389819750425300993","Lol #Redoctober :'D RT@19Mfundo_SwenGk: These white dudes gunnin for black girls...must be nice",Not labeled,Not labeled,Not related
"389830781474197505","RT @Get_On_Jay: Y'all see the #RedOctober 🌊 all down y'all TL ! Don't miss out this Saturday at Club Bed",Not labeled,Not labeled,Not related
"389839467877777409","Counting down till the cardinals game! #Anxious #CardinalNation #RedOctober",Not labeled,Not labeled,Not related
"389858577126797316","RT @lookAtCRAIG: Ima miss #CardinalStock gotta work but ... #DiamondsInYOFace &amp; #RedOctober &amp; #NothingWasTheSame innat hoe !!!!! 👏😎",Not labeled,Not labeled,Not related
"389901040222752769","Let's goooo! @Cardinals #redoctober",Not labeled,Not labeled,Not related
"389946967855362049","RT @NSWRFS: Fast moving grass fire near Maitland Point Bridge, NW of Uralla. Firefighters on scene. More to come. #NSWRFS #nswfires",NGOs,Other Useful Information,Related and informative
"389992698351845376","http://t.co/rBxjobnqxO #RedOctober",Not labeled,Not labeled,Not related
"390105437078450176","RT @WillMoney513: #RedOctober w/ @JGWildboyz @BiZDaTroof @DLMrGrownMan @DNiceWildboyTvP in #ATL w/ @xsquaddjCeo @WillMoney513 @djheavyd htt…",Not labeled,Not labeled,Not related
"390107479687692288","RT @Naamannn: “@6shotRugaRell_: A la Chels ! Is yu twerking for #RedOctober @call_me_CHELSS” #JustWaitOnIt",Not labeled,Not labeled,Not related
"390112592557260800","RT @Anton_Taylor: They've taken my 'White Genocide' video off the #RedOctober FB group. Please feel free to re-post :) http://t.co/5nIFLJSz…",Not labeled,Not labeled,Not related
"390112714187493377","For the rest of the month in gonna be on Kanye's hype and buy Kith Mercer pants #RedOctober",Not labeled,Not labeled,Not related
"390118527501627392","RT @AJEnglish: On @AJStream 1930GMT: White plight in South Africa? #RedOctober claims of white oppression reignite racism debate | http://t…",Not labeled,Not labeled,Not related
"390118921769979904","This is the week #CARDINALSTOCK 10/17 at the Warehouse and #RedOctober 10/19 at the Pavilion #TurnUp 2x",Not labeled,Not labeled,Not related
"390130070221619200","RT @Yours_Only: #RedOctober! 👻 This Saturday @B_E_Downtown !!! http://t.co/76oyaHKRx4",Not labeled,Not labeled,Not related
"390131290760298496","Friendly reminder early this morning #RedOctober http://t.co/xQ9lLKl78c",Not labeled,Not labeled,Not related
"390155449950953472","Man it's so easy to get dressed for work :-) #postcards #RedOctober #casualeveryday",Not labeled,Not labeled,Not related
"390171778376400898","RT @Vixi_Darling: Laffy!! #RedOctober",Not labeled,Not labeled,Not related
"390180213134749696","RT @Yours_Only: #RedOctober! 👻 This Saturday @B_E_Downtown !!! http://t.co/76oyaHKRx4",Not labeled,Not labeled,Not related
"390221417977237505","RT @okayafrica: Right Over Their Red Balloons: Thoughts on #RedOctober in SA. http://t.co/EbzTdMTS44",Not labeled,Not labeled,Not related
"390247875625512960","RT @BleekP: Get your sections now (very limited)!!!  10/19 #LUHC2K13 #RedOctober http://t.co/B58oDDrYr6",Not labeled,Not labeled,Not related
"390284215058591744","@Jordon_Grizz you know what I like most about you? You look good in red too. #cardinals #worldseriesbound #redoctober",Not labeled,Not labeled,Not related
"390306734293516288","RT @LiveTrafficSyd: SYDNEY: All s/b lanes now open on #CastlereaghSt at Park St after building fire. #BathurstSt &amp; #PittSt remain closed. h…",Not labeled,Not labeled,Not related
"390317983408480256","RT @MeetAnimals: A dog has risked its life to save a litter of newborn kittens from a house fire in Melbourne, Australia. http://t.co/kSJkp…",NGOs,Other Useful Information,Related and informative
"390318402843062272","#CardsNation if you're getting tired of seeing me tweet this. An unfollow is a click away. #RedOctober",Not labeled,Not labeled,Not related
"390319401087422464","Feels great to be a Cardinals Fan!!! #CardinalNation #RedOctober #Winning @Cardinals",Not labeled,Not labeled,Not related
"390327999419019264","RT @EricaHayWood: And that's a win! 3-1 in the NLCS . Go cards! @Cardinals #stlcards  #RedOctober #CardinalNation",Not labeled,Not labeled,Not related
"390332634137518080","RT @NSWRFS: Total Fire Bans will be in place in a number of areas tomorrow including Greater Sydney, the Greater Hunter, and the Illawarra/…",Government,Other Useful Information,Related and informative
"390334748067135488","The Sydney Morning &gt; Fierce CBD blaze causing traffic chaos - Fire in a city high-rise building that has closed Ba... http://t.co/XsuLKryx73",Media,Infrastructure and utilities,Related and informative
"390342612382941184","RT @narryargh: if australia and nz don't get vip tickets for the wwa tour i will honestly set fire to modest management studios",Not labeled,Not labeled,Not related
"390353488213184512","I love reading articles hating on the Cardinals. It makes me love them that much more. #PostCards #RedOctober #12in13",Not labeled,Not labeled,Not related
"390384962244845568","RT @KimberleyL: :) RT @alexlee_24: @KimberleyL Two fires at Sydney Water and Sydney Aquatic Centre within a week. When did fire develop a s…",Outsiders,Not applicable,Related and informative
"390427303760498688","RT @visitNSWForests: Hot, dry and windy conditions over much of NSW - please take care and observe the total fire bans if they apply... htt…",Government,Caution and advice,Related and informative
"390445674820403200","RT @smh: High fire alert tomorrow, hitting temps of 34 in #Sydney with strong winds, creating severe fire danger. http://t.co/IGy5q7ybHE",Media,Caution and advice,Related and informative
"390487521400205312","#AJstream I'm black, African, I understand #RedOctober and its not only happening in South Africa, with less violence though.",Not labeled,Not labeled,Not related
"390519964324474880","Time to bust ass the rest of the day and try to get home for the cards game #redoctober #cardinalsnation",Not labeled,Not labeled,Not related
"390525739864702976","RT @Fascinatingpics: A dog has risked its life to save a litter of newborn kittens from a house fire in Melbourne, Australia http://t.co/Gz…",Eyewitness,Affected individuals,Related and informative
"390526037689630720","RT @Fascinatingpics: A dog has risked its life to save a litter of newborn kittens from a house fire in Melbourne, Australia http://t.co/Gz…",Not labeled,Not labeled,Not related
"390541896332099584","RT @RedOctoberMarch: Memorandum handed to the Presidency on #RedOctober.   http://t.co/8ZGKQHTbKb",Not labeled,Not labeled,Not related
"390586066560094208","RT @Fascinatingpics: A dog has risked its life to save a litter of newborn kittens from a house fire in Melbourne, Australia http://t.co/Gz…",Not labeled,Not labeled,Not related
"390592467047030784","C'mon Cards let's go to the series! #RedOctober",Not labeled,Not labeled,Not related
"390601199621509120","RT @NSWRFS: 65 fires in NSW, 25 uncontained. Today will be challenging - hot and windy. Stay up to date at http://t.co/GuRTiatjQ6 #NSWRFS #…",Government,Caution and advice,Related and informative
"390614441005703169","C10 Fire Safety Engineer Sydney http://t.co/MQUw3fmKil  #ENGJobs",Not labeled,Not labeled,Not related
"390633776776105984","RT @NSWRFS: #Lithgow Fire: The fire has jumped Bells Line of Road. #NSWRFS #nswfires",Government,Other Useful Information,Related and informative
"390645080412807168","RT @robrfs: Image of fire at Port Stephens burning very aggressively #nswfires http://t.co/zaTvBslQyx",Eyewitness,Other Useful Information,Related and informative
"390656178520608768","Follow the #nswfires coverage with our live blog @smh http://t.co/ETwDZxGg49",Media,Other Useful Information,Related and informative
"390658086953689088","RT @_PDT: .@1233newcastle just drove back from Sydney and passed a few Rural Fire trucks heading north ....",Eyewitness,Affected individuals,Related - but not informative
"390674461499736064","RT @nswfire: #NSWFIRES #EMERGENCY   #AUSTRALIAN TRAVELER   IF YOUR LIFE IS AT RISK FROM #NSWFIRE CALL TRIPLE ZERO (000 IMMEDIATELY",Government,Caution and advice,Related and informative
"390675367461019648","It seems yet again significant chunks of NSW are on fire. http://t.co/v41cC29ySv - Racing my bike in Kanangra Boyd NP this weekend. Eeek.",Outsiders,Other Useful Information,Related and informative
"390676797735862272","NSW *** HIGHWAY CLOSED BOTH DIRECTIONS **  WILTON Hume Mwy at Picton Rd BUSH FIRE Started today 1:20pm, last... http://t.co/yIvnLEuXsK",Media,Infrastructure and utilities,Related and informative
"390677649200119808","RT @MelindaHealy: Newcastle airport closed due to smoke from bushfire at williamtown #fires #nsw #newcastleairport http://t.co/BJfZL7A7Te",Business,Infrastructure and utilities,Related and informative
"390679553410347008","RT @NSWRFS: Emergency Warning - Linksview Road, Springwood (Blue Mtns) http://t.co/jxgwWvxprL Firefighters are on scene. #NSWRFS #nswfires",Government,Caution and advice,Related and informative
"390679951835271168","#SydneyFires map thanks to @NSWRFS - Send us pics/video eyewitnessnews@ten.com.au #lithgow #springwood #balmoral http://t.co/PvwjhGc7kc",Media,Sympathy and support,Related and informative
"390689925894377472","Very tough fire day out there.  S'ly change about to hit Kiama. 90 mins to Sydney, 3-4 hours to Port Stephens. Good luck to RFS &amp; residents",Eyewitness,Sympathy and support,Related and informative
"390690840286199808","RT @carolinelec: Premier @barryofarrell says NSW has a bush fire crisis.When will @TonyAbbottMHR realise we have a #climate crisis and keep…",Media,Other Useful Information,Related - but not informative
"390692568310112256","RT @nswfire: #nswfires #Hank_St_Fire #heatherbrae near #newcastle #EMERGENCY_WARNING #ncl airport CLOSED until further notice DO NOT PROCEE…",Government,Caution and advice,Related and informative
"390695357522653184","Stay safe Sydney. These fires are pretty crazy.",Outsiders,Sympathy and support,Related - but not informative
"390696347399385088","#Yanderra #Bargo #nswfires http://t.co/TYZ5ap4bf5",Outsiders,Other Useful Information,Related - but not informative
"390696489980162048","RT @NSWRFS: #Lithgow Fire: Major Fire Update http://t.co/KnaG275VXf Fire is impacting Morts Estate, Clarence and Dargan. #NSWRFS #nswfires",Government,Other Useful Information,Related and informative
"390697479852654592","RT @Wendy_Kingston: Homes lost in Springwood in the Blue Mountains. Latest details on the fires. @9NewsNOW #nswfires",Media,Infrastructure and utilities,Related and informative
"390697651835895808","RT @astropixie: wow!  this isnt rain on the radar, its a huge smoke plume covering sydney from fires in lithgow! http://t.co/d3czg6Ltd3",Outsiders,Infrastructure and utilities,Related and informative
"390699895784361985","Dear NSW, if we could give you some if our weather, we would. From VIC #nswfires",Outsiders,Sympathy and support,Related - but not informative
"390699908354682880","RT @Magdalena_Roze: This ISN'T rain on SYDNEY RADAR! Its a massive smoke plume from LITHGO FIRES travelling to coast by NW winds! #fires ht…",Eyewitness,Other Useful Information,Related and informative
"390699962868449281","@Sandra_Sully: RT @ASNSW: Please postpone non-essential travel on roads near bushfires #bushfire #Sydney",Government,Caution and advice,Related and informative
"390700055146921984","RT @NSWRFS: If you are having trouble with RFS website check http://t.co/YrrG7UYSY0 or http://t.co/9K9mojAnbq #NSWRFS #nswfires",Government,Caution and advice,Related - but not informative
"390701175038701568","Latest on the #nswfires here http://t.co/XX1yvEbOgz",Media,Other Useful Information,Related and informative
"390703846810746880","Linksview Rd, #Springwood: Fire has crossed Nepean River and is burning in Castlereagh (Penrith area) #NSWRFS #nswrfs http://t.co/Y0xxmpk0c4",Government,Caution and advice,Related and informative
"390703968458125312","RT @david_latham: With bush fire smoke descending on Sydney Miranda voters should remember Ofarrell has closed fire stations and cut fire s…",Outsiders,Infrastructure and utilities,Related and informative
"390704022945943552","“@DrewConstancio: Kanye is just to real #redoctober”",Not labeled,Not labeled,Not related
"390704404648562688","RT @newscomauHQ: #BREAKING: Fire in the Southern Highlands has impacted the Hume Highway. http://t.co/OqEJKPxr3f #nswfires #bushfires",Media,Infrastructure and utilities,Related and informative
"390704756953329664","RT @weatherhead: View of Springwood fire looking toward Winmalee from Warrimoo Oval #nswfires #nswrfs http://t.co/ffIvaobke2",Eyewitness,Infrastructure and utilities,Related and informative
"390705272857313280","Just got out work in the heart of Sydney CBD and the smell of smoke is strong. Eerie sky. Fire must be huge.",Eyewitness,Affected individuals,Related - but not informative
"390705990082887680","RT @jessnium: Shout out to the fire fighters working hard today. These guys are taken for granted way too much; much respect. #nswfires",Outsiders,Sympathy and support,Related - but not informative
"390706652812283904","RT @abcnews: Use our interactive map to explore current #bushfire incidents and warnings in NSW http://t.co/BzAMZUlXje",Media,Other Useful Information,Related and informative
"390706774409375744","RT @geehall1: RT @Prussan: Charred material found at UNSW. #nswfires http://t.co/rUZZVXMTXj",Media,Other Useful Information,Related and informative
"390707135153455104","Where exactly are the fires? #nswfires",Outsiders,Other Useful Information,Related - but not informative
"390707365822988288","RT @FaunKime: Only October and more fires in Australia.   http://t.co/opSnQtPMJl",Outsiders,Other Useful Information,Related - but not informative
"390707562951086082","RT @SamEBJones: The SUN is barely visible through the smoke in the Blue Mountains. #NSWFires http://t.co/xPz1yXbu5u",Eyewitness,Other Useful Information,Related and informative
"390708565385560064","@googledownunder have mirrored @NSWRFS bushfire maps here  http://t.co/bnlKLP42rW #NSWRFS #nswfires for FB updates https://t.co/dhEzpWeYj4",Government,Other Useful Information,Related and informative
"390709030965886977","RT @NSWRFS: Ash and smoke from Hall Rd #Balmoral fire visible in the Illawarra. #NSWRFS. #nswfires",NGOs,Other Useful Information,Related and informative
"390709467169308672","RT @smh: Fires burn in #Lithgow. Photo by the @lithgowmercury. #nswfires http://t.co/eiaKWyoxgO",Media,Other Useful Information,Related and informative
"390710423474827264","At least 40 homes destroyed in #SydneyFires #Australia",Media,Infrastructure and utilities,Related and informative
"390710872248565760","RT @ABCemergency: If you're in #Sydney get #bushfire #nswfires updates on @702sydney and @NSWRFS and listen to our live stream: http://t.co…",Media,Caution and advice,Related and informative
"390710998082289664","Sydney is covered in orange and black smoke. So many bush fires in NSW at the moment.",Eyewitness,Other Useful Information,Related and informative
"390711434289508352","RT @BrettMasonNews: Ash and charred leaves from Blue Mountains fires falling near Coogee Beach in Sydney's East #bushfires #nswrfs http://t…",Outsiders,Other Useful Information,Related and informative
"390711719502151680","Hope my twitter buddies in Australia are safe and sound! Thoughts go out to you! #nswfires #bushfires",Outsiders,Sympathy and support,Related - but not informative
"390712549986942976","These bush fires are scary :( stay safe everyone!! #Sydney #bushfires #hot",Outsiders,Sympathy and support,Related - but not informative
"390713619551641600","Smoky sky. #Sydney #Bushfire http://t.co/cXW48A6gcr",Outsiders,Other Useful Information,Related - but not informative
"390713707598061568","RT @Jane_Dyson: Smoke covers Sydney and turns day into night. Picture: Jane Dyson  #smoke #bushfire #fire #sydney @… http://t.co/5o0fh6t1hi",Eyewitness,Other Useful Information,Related and informative
"390714458408222720","RT @anwyn: If you're wondering why NSW is freaking out right now, this is what our state looks like: each diamond is a fire http://t.co/8Fi…",Eyewitness,Other Useful Information,Related and informative
"390714768790945792","Amazing skies in Sydney at the moment with bush-fires nearby. http://t.co/YXI7zWKxcB",Eyewitness,Other Useful Information,Related and informative
"390714995249786880","RT @Robs_au: Lithgow fire from Macquarie Park, Sydney @ndtimes @702sydney http://t.co/ymzrHk9Iih",Media,Caution and advice,Related and informative
"390715712484175872","RT @newscomauHQ: For more information on NSW fires please call 1800 679 737 or visit the @NSWRFS Facebook page. #nswfires #bushfires | http…",Media,Caution and advice,Related and informative
"390716014498832385","RT @NSWRFS: #NSWRFS Commissioner Shane Fitzsimmons: If we get through with less than 100 homes destroyed today, we have been lucky. #nswf…",Government,Infrastructure and utilities,Related and informative
"390716043821584384","RT @rpy: ABC 702 reporting lit embers are falling on the water at Bondi #nswfires",Media,Caution and advice,Related and informative
"390716173869785088","Hope everyone in NSW is safe xx #bushfires #nswfires",Outsiders,Sympathy and support,Related - but not informative
"390716186440499200","Witnesses tell of fire fronts across #NSW : It's just wild, miles of smoke #sydneyfires #nswfires @NSWRFS http://t.co/LSJwP4TCzd",Eyewitness,Other Useful Information,Related and informative
"390716274512125952","RT @anwyn: If you're wondering why NSW is freaking out right now, this is what our state looks like: each diamond is a fire http://t.co/8Fi…",Outsiders,Other Useful Information,Related and informative
"390716450693861376","There's fires again. Australia, what are you doing?! http://t.co/an3bEnicwE",Media,Other Useful Information,Related - but not informative
"390716622651924480","RT @weatherhead: View of Springwood fire looking toward Winmalee from Warrimoo Oval #nswfires #nswrfs http://t.co/ffIvaobke2",Media,Affected individuals,Related and informative
"390717314699890688","If you're in NSW and are near the fires please stay safe! You all are in my prayers! ❤",Outsiders,Sympathy and support,Related - but not informative
"390718401049399296","Nina (aka: The Spare) outside our house in Parramatta. These #SydneyFires are amazing http://t.co/ZtvkXLqVU0",Eyewitness,Other Useful Information,Related and informative
"390718543635181568","RT @jerradtyson: My thoughts are w evry1 affected by the current bush fires. Stay safe &amp; be smart! Pic: smoke blanketing West Sydney http:/…",Outsiders,Sympathy and support,Related - but not informative
"390719453794557952","RT @nswia_weather: There are now over 100 fires burning throughout NSW, over 40 remain out of control.",Government,Infrastructure and utilities,Related and informative
"390719659349397504","RT @acidicliam: there have already been so many bush fires and high temperatures and its not even summer yet australia is dying",Outsiders,Other Useful Information,Related - but not informative
"390719919370690561","About 80 bush fires all around NSW today.. This sky is starting to look a little creepy. http://t.co/eFX0ve52Y4",Government,Affected individuals,Related and informative
"390720552702210048","People of NSW, be careful because there's fires spreading! Stay safe everyone! http://t.co/jelVcUBQdU",Outsiders,Other Useful Information,Related and informative
"390720900834009088","RT @michaelneale: The NSW fireys are doing an awesome job. If it was safe I would supply them with cold beer, but fires.",Outsiders,Sympathy and support,Related and informative
"390721915859771392","RT @GrillTeam: RT @BradTheLoveFern @GrillTeam Lookout end of Grand Parade, Mt Riverview #nswrfs http://t.co/TveRw2sphu",Not labeled,Not labeled,Not applicable
"390724226916679680","Sydney CBD skyline, shrouded in smoke, blue skies reflected in the glass of the buildings. #nswfires #bushfires http://t.co/u1ta5Cn258",Eyewitness,Other Useful Information,Related and informative
"390724285649526784","RT @kenmarlewski: Pretty serious fire situation in NSW #nsw #fires #SydneyFires #sydney http://t.co/dXGLNLsujk",Outsiders,Caution and advice,Related and informative
"390724512158715904","RT @wysergal: Good grief! Smoke cloud over #Bondi #Sydney #nswfires  ... http://t.co/PiVnS1FZYx",Eyewitness,Other Useful Information,Related - but not informative
"390725371966279680","RT @ASNSW: NSW Paramedics are urging everyone to take precautions with smoke in the air #nswfires  http://t.co/PQxpiAEscF",Government,Caution and advice,Related and informative
"390726399582937088","RT @LogansLaundry: At a shoot right near Sydney fires!! There is ash embers flying into my eyes!!",Eyewitness,Other Useful Information,Related and informative
"390728781926629376","RT @miss_raej: Stay safe with Fires Near Me - an app from NSW Rural Fire Service https://t.co/CFVZpx6N5C #nswfires",Eyewitness,Sympathy and support,Related and informative
"390728790323654657","@smh #nswfires #SydneyFires #sydney View from Erskineville http://t.co/cPRtYTz9yZ",Media,Other Useful Information,Related and informative
"390729251710058496","RT @anwyn: If you're wondering why NSW is freaking out right now, this is what our state looks like: each diamond is a fire http://t.co/8Fi…",Outsiders,Other Useful Information,Related and informative
"390729343963381760","To all drivers out on fire-torn roads around #Sydney: Please be safe &amp; make sure to follow all official instructions. #nswfires #safetyfirst",Outsiders,Caution and advice,Related and informative
